video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000656,causality_detection,What best describes why the wrestler on the right falls over?,"He tries to tackle the other wrestler, but falls over as the other wrestler dodges the tackle",A,5.0,1.0,query,271.212,272,600,False,100.0,A,A,A,"['He tries to tackle the other wrestler, but falls over as the other wrestler dodges the tackle', 'The other wrestler pulls his head down', 'He tries to tackle the other wrestler, but gets tripped as he does', 'The other wrestler pulls him off his feet', 'None of the above']",2,0.6548,True,fpsbench_000658,middle,0.4474,266.212,271.217,271.212,25.0,subPlot_new_all_23.mp4,267,271,5,-0.005,0,0,True,28,64,3,1.0,2.6786,16366,53312,0.307,16464,84,15000,944111616,64,1
fpsstream_000657,causality_detection,What best describes why the player originally with the ball lost possession of it?,Another player attempts a slide tackle and manages to kick the ball away,A,5.0,1.0,query,338.916,339,600,False,0.0,D,D,A,"['Another player attempts a slide tackle and manages to kick the ball away', 'Another player collides with the player, causing him to lose possession of the ball', 'He loses control of the ball when another player attempts to block him', 'Another player slide tackles him, tripping the player and causing him to lose the ball', 'None of the above']",2,0.5836,True,fpsbench_000661,middle,0.5646,335.916,340.921,338.916,25.0,subPlot_new_all_120.mp4,336,338,3,-2.005,0,0,True,28,64,2,1.0,1.6429,24247,66444,0.3649,24304,124,15000,1393688576,64,1
fpsstream_000658,repetitive_motion,How many times does the person scrape the pestle?,8-9 times,C,7.0,1.0,query,441.276,442,600,False,0.0,D,D,C,"['4-5 times', '6-7 times', '8-9 times', 'over 10 times', 'None of the above']",2,0.5509,True,fpsbench_000662,late,0.7331,433.276,442.276,441.276,24.0,subPlot_new_all_74.mp4,434,441,8,-1.0,0,0,True,28,64,3,1.0,2.3214,23402,86632,0.2701,23520,120,15000,1348730880,64,1
fpsstream_000659,repetitive_motion,How many times does the man chop the vegetables while the camera is zoomed in on his hands,9,B,5.0,1.0,query,155.063,156,600,False,0.0,C,C,B,"['8', '9', '10', '11', 'None of the above']",2,0.3223,True,fpsbench_000663,early,0.2501,148.063,156.063,155.063,25.0,order_158.mp4,149,155,7,-1.0,0,0,True,28,47,3,1.0,3.0,9080,30576,0.297,9212,47,15000,0,64,1
fpsstream_000660,repetitive_motion,How many times does the man chop the vegetables while the camera is zoomed in on his hands,4,A,4.0,1.0,query,298.238,299,600,False,0.0,B,B,A,"['4', '5', '6', '7', 'None of the above']",2,0.6983,True,fpsbench_000664,middle,0.4928,293.238,298.238,298.238,25.0,movie101_6.mp4,294,298,5,0.0,0,0,True,28,64,3,1.0,2.3929,20740,58604,0.3539,20776,106,15000,1191378944,64,1
fpsstream_000661,repetitive_motion,How many times does the person move the vegetable downwards on the grater?,8,A,10.0,1.0,query,497.896,498,600,False,0.0,C,C,A,"['8', '9', '10', '11', 'None of the above']",2,0.6851,True,fpsbench_000665,late,0.8298,492.896,498.902,497.896,24.0,subPlot_new_all_156.mp4,493,497,5,-1.006,0,0,True,28,64,3,0.9643,2.5357,31365,97608,0.3213,31556,161,15000,1809547264,64,1
fpsstream_000662,repetitive_motion,How many times does the man shave the carrot?,8,D,14.0,1.0,query,163.616,164,600,False,0.0,C,C,D,"['5', '6', '7', '8', 'None of the above']",2,0.3743,True,fpsbench_000666,early,0.267,158.616,164.622,163.616,24.0,subPlot_new_all_12.mp4,159,163,5,-1.006,0,0,True,28,51,2,1.0,2.0,9952,32144,0.3096,9996,51,15000,0,64,1
fpsstream_000663,repetitive_motion,How many times does the person slice the peppers?,9,B,6.0,1.0,query,252.272,253,600,False,0.0,C,C,B,"['8', '9', '10', '11', 'None of the above']",2,0.6434,True,fpsbench_000667,middle,0.4153,246.272,253.272,252.272,24.0,subPlot_new_all_164.mp4,247,252,6,-1.0,0,0,True,28,64,2,1.0,1.6429,16160,49588,0.3259,16268,83,15000,932872192,64,1
fpsstream_000664,repetitive_motion,How many times does the person slice the cucumber cross-wise?,7,C,5.0,1.0,query,532.48,533,600,False,0.0,B,B,C,"['5', '6', '7', '8', 'None of the above']",2,0.7517,True,fpsbench_000668,late,0.888,527.48,533.48,532.48,25.0,subPlot_new_all_186.mp4,528,532,5,-1.0,0,0,True,28,64,2,1.0,1.7857,24686,104468,0.2363,24696,126,15000,1416167424,64,1
fpsstream_000665,repetitive_motion,How many times does the person slice the leaf?,9,D,5.0,1.0,query,110.57,111,600,False,0.0,B,B,D,"['6', '7', '8', '9', 'None of the above']",2,0.2816,True,fpsbench_000669,early,0.175,103.57,111.578,110.57,25.0,order_86.mp4,104,110,7,-1.008,0,0,True,28,40,3,1.0,3.0,7766,21756,0.357,7840,40,15000,0,64,1
fpsstream_000666,repetitive_motion,How many rotations does the man do?,7,C,7.0,1.0,query,286.189,287,600,False,0.0,B,B,C,"['5', '6', '7', '8', 'None of the above']",2,0.6222,True,fpsbench_000670,middle,0.4681,276.189,286.189,286.189,24.0,movie101_111.mp4,277,286,10,0.0,0,0,True,28,64,4,0.9643,2.1429,19577,56252,0.348,19600,100,15000,1123942400,64,1
fpsstream_000667,repetitive_motion,How many rotations does the man do?,8,B,8.0,1.0,query,518.541,519,600,False,100.0,B,B,B,"['7', '8', '9', '10', 'None of the above']",2,0.3295,True,fpsbench_000671,late,0.8632,507.541,519.541,518.541,30.0,surveil_59.mp4,508,518,11,-1.0,0,0,True,28,26,5,1.0,5.0,5088,101724,0.05,5096,26,15000,0,64,1
fpsstream_000668,repetitive_motion,How many rotations does the man do?,9,D,8.0,1.0,query,96.586,97,600,False,0.0,B,B,D,"['6', '7', '8', '9', 'None of the above']",2,0.2965,True,fpsbench_000672,early,0.1496,88.586,96.586,96.586,30.0,order_1.mp4,89,96,8,0.0,0,0,True,28,35,4,1.0,4.0,6794,19012,0.3574,6860,35,15000,0,64,1
fpsstream_000669,repetitive_motion,How many rotations does the man do?,9,A,8.0,1.0,query,267.835,268,600,False,0.0,B,B,A,"['9', '10', '11', '12', 'None of the above']",2,0.4123,True,fpsbench_000673,middle,0.438,258.835,267.835,267.835,25.0,order_14.mp4,259,267,9,0.0,0,0,True,28,64,4,0.9286,3.6786,13693,52528,0.2607,13720,70,15000,0,64,1
fpsstream_000670,repetitive_motion,How many rotations does the man do?,9,D,7.0,1.0,query,433.531,434,600,False,0.0,C,C,D,"['6', '7', '8', '9', 'None of the above']",2,0.5667,True,fpsbench_000674,late,0.7174,422.531,433.542,433.531,25.0,subPlot_new_all_150.mp4,423,433,11,-0.011,0,0,True,28,64,4,0.7143,2.25,36629,85064,0.4306,36652,187,15000,2101772288,64,1
fpsstream_000671,repetitive_motion,How many rotations does the woman do?,8,B,5.0,1.0,query,91.091,92,600,False,100.0,B,B,B,"['6', '8', '10', '12', 'None of the above']",2,0.2582,True,fpsbench_000675,early,0.1374,81.091,91.101,91.091,30.0,order_57.mp4,82,91,10,-0.01,0,0,True,28,18,4,1.0,4.0,3398,18032,0.1884,3528,18,15000,0,64,1
fpsstream_000672,repetitive_motion,How many rotations does the man do?,5,C,5.0,1.0,query,306.9,307,600,False,0.0,A,A,C,"['3', '4', '5', '6', 'None of the above']",2,0.6703,True,fpsbench_000676,middle,0.5032,296.9,306.9,306.9,25.0,subPlot_new_all_63.mp4,297,306,10,0.0,0,0,True,28,64,4,1.0,2.75,20199,60172,0.3357,20384,104,15000,1168900096,64,1
fpsstream_000673,repetitive_motion,How many rotations does the man do?,4,B,5.0,1.0,query,467.661,468,600,False,100.0,B,B,B,"['3', '4', '5', '6', 'None of the above']",2,0.726,True,fpsbench_000677,late,0.7785,461.661,468.661,467.661,24.0,subPlot_new_all_38.mp4,462,467,6,-1.0,0,0,True,28,64,3,1.0,2.0,31826,91728,0.347,31948,163,15000,1832026112,64,1
fpsstream_000674,repetitive_motion,How many pencil strokes are used to draw the set of spikes?,10,D,9.0,1.0,query,65.497,66,600,False,0.0,C,C,D,"['7', '8', '9', '10', 'None of the above']",2,0.2593,True,fpsbench_000678,early,0.1005,59.497,67.497,65.497,25.0,subPlot_new_all_10.mp4,60,65,6,-2.0,0,0,True,28,30,2,1.0,2.0,5821,12936,0.45,5880,30,15000,0,64,1
fpsstream_000675,repetitive_motion,How many paint brush strokes does the person do?,6,C,6.0,1.0,query,336.345,337,600,False,0.0,E,E,C,"['4', '5', '6', '7', 'None of the above']",2,0.5683,True,fpsbench_000679,middle,0.5554,329.345,336.345,336.345,30.0,order_265.mp4,330,336,7,0.0,0,0,True,28,64,2,1.0,1.75,18933,66052,0.2866,19012,97,15000,1090224128,64,1
fpsstream_000676,repetitive_motion,How many paint brush strokes does the person do?,7,A,7.0,1.0,query,452.415,453,600,False,0.0,D,D,A,"['7', '8', '9', '10', 'None of the above']",2,0.2779,True,fpsbench_000680,late,0.7494,441.415,452.415,452.415,30.0,surveil_15.mp4,442,452,11,0.0,0,0,True,28,21,2,1.0,2.0,4076,88788,0.0459,4116,21,15000,0,64,1
fpsstream_000677,repetitive_motion,How many paint brush strokes does the person do?,7,D,7.0,1.0,query,167.992,168,600,False,0.0,B,B,D,"['4', '5', '6', '7', 'None of the above']",2,0.3223,True,fpsbench_000681,early,0.2715,160.992,167.992,167.992,25.0,subPlot_new_all_149.mp4,161,167,7,0.0,0,0,True,28,47,3,1.0,3.0,9036,32928,0.2744,9212,47,15000,0,64,1
fpsstream_000678,repetitive_motion,How many paint brush strokes does the person do?,5,B,9.0,1.0,query,335.021,336,600,False,0.0,A,A,B,"['4', '5', '6', '7', 'None of the above']",2,0.7477,True,fpsbench_000682,middle,0.5554,331.021,335.021,335.021,30.0,order_7.mp4,332,335,4,0.0,0,0,True,28,64,2,0.9643,1.3571,22157,65856,0.3364,22344,114,15000,1281294336,64,1
fpsstream_000679,repetitive_motion,How many paint brush strokes does the person do?,8,B,7.0,1.0,query,470.408,471,600,False,0.0,A,A,B,"['7', '8', '9', '10', 'None of the above']",2,0.5834,True,fpsbench_000683,late,0.7822,465.408,470.413,470.408,25.0,subPlot_new_all_79.mp4,466,470,5,-0.005,0,0,True,28,64,2,0.9286,1.6429,23654,92316,0.2562,23716,121,15000,1359970304,64,1
fpsstream_000680,repetitive_motion,How many paint brush strokes does the person do?,5,B,9.0,1.0,query,135.029,136,600,False,0.0,A,A,B,"['4', '5', '6', '7', 'None of the above']",2,0.3196,True,fpsbench_000684,early,0.2185,130.029,135.034,135.029,25.0,subPlot_new_all_81.mp4,131,135,5,-0.005,0,0,True,28,37,3,1.0,3.0,7125,26656,0.2673,7252,37,15000,0,64,1
