id,stream_id,question_text,answer,task_category,min_fps,source_url,clip_start_sec,clip_end_sec,haystack_file,haystack_subset,haystack_window_start_sec,haystack_window_duration_sec,insertion_offset_sec,position_bin,stream_needle_start_sec,stream_needle_end_sec,stream_cert_start_sec,stream_cert_end_sec,stream_query_time_sec
fpsbench_000800,fpsstream_000796,How many times did the female singer tap on the chin of the male artist lying down on the floor with her index finger?,C,instance_count,10,https://www.youtube.com/watch?v=EJuTvTobFQ0,31.0,38.0,subPlot_new_all_100.mp4,subPlot,214.461,592.993,532.096,late,532.096,539.103,534.096,538.096,538.096
fpsbench_000801,fpsstream_000797,How many times did the female singer touch the harp with her hands?,C,instance_count,4,https://www.youtube.com/watch?v=EJuTvTobFQ0,152.0,163.0,subPlot_new_all_153.mp4,subPlot,383.445,588.989,128.36,early,128.36,139.371,128.36,139.36,139.36
fpsbench_000802,fpsstream_000798,How many times does the female singer perform some action looking at the camera?,C,instance_count,4,https://www.youtube.com/watch?v=LgFuU5E5Tbc,202.0,212.0,subPlot_new_all_82.mp4,subPlot,60.804,589.99,252.393,middle,252.393,262.403,255.393,260.393,260.393
fpsbench_000803,fpsstream_000799,How many times does the guy holding the steering wheel change gears using either of his fingers?,D,instance_count,15,https://www.youtube.com/watch?v=N5vBXnYaDv0,150.0,160.0,subPlot_new_all_193.mp4,subPlot,410.647,589.99,485.848,late,485.848,495.858,485.848,495.848,495.848
fpsbench_000804,fpsstream_000800,How many times does the girl blink in the video?,D,instance_count,12,https://www.youtube.com/watch?v=KRFFUMW5TpQ,160.0,170.0,subPlot_new_all_184.mp4,subPlot,362.014,589.99,79.432,early,79.432,89.442,79.432,89.432,89.432
fpsbench_000805,fpsstream_000801,How many strokes of lipstick does the girl apply on her lips in the given video clip?,C,instance_count,7,https://www.youtube.com/watch?v=26vfpT-dS44,110.0,115.0,subPlot_new_all_133.mp4,subPlot,174.457,594.995,263.748,middle,263.748,268.753,263.748,268.748,268.748
fpsbench_000806,fpsstream_000802,How many times does the woman apply maskara on her eyelashes in this video clip?,C,instance_count,10,https://www.youtube.com/watch?v=xaKaDhUemmQ,122.0,126.0,subPlot_new_all_123.mp4,subPlot,28.832,596.0,528.745,late,528.745,532.745,528.745,532.745,532.745
fpsbench_000807,fpsstream_000803,How many time does the DJ touches the disk with his index finger?,D,instance_count,9,https://www.youtube.com/watch?v=kS1HNoKZdI8,80.0,85.0,subPlot_new_all_13.mp4,subPlot,122.209,594.995,161.101,early,161.101,166.106,161.101,166.101,166.101
fpsbench_000808,fpsstream_000804,How many time does the DJ moves the fader?,A,instance_count,5,https://www.youtube.com/watch?v=kS1HNoKZdI8,105.0,115.0,subPlot_new_all_124.mp4,subPlot,3139.402,589.99,321.184,middle,321.184,331.194,321.184,331.184,331.184
fpsbench_000809,fpsstream_000805,How many times does the user change players in the given video clip?,D,instance_count,11,https://www.youtube.com/watch?v=8GrQ2wGe8g8,48.0,56.0,order_225.mp4,order,97.01,591.992,455.788,late,455.788,463.796,455.788,463.788,463.788
fpsbench_000810,fpsstream_000806,How many times does the guy touch his nose?,C,instance_count,4,https://www.youtube.com/watch?v=8GrQ2wGe8g8,228.0,238.0,order_255.mp4,order,54.52,589.99,59.88,early,59.88,69.89,62.88,68.88,68.88
fpsbench_000811,fpsstream_000807,How many times does the couple jump together while holding hands?,D,instance_count,6,https://www.youtube.com/watch?v=VhadxEN7ATE,117.0,127.0,order_75.mp4,order,17.788,590.0,339.157,middle,339.157,349.157,339.157,346.157,346.157
fpsbench_000812,fpsstream_000808,How many times does the guy with moustache do the action of playing a guitar while dancing?,C,instance_count,9,https://www.youtube.com/watch?v=VhadxEN7ATE,135.0,145.0,order_221.mp4,order,3.196,590.0,472.67,late,472.67,482.67,474.67,477.67,477.67
fpsbench_000813,fpsstream_000809,How many times does the lead singer point towards the crowd?,D,instance_count,8,https://www.youtube.com/watch?v=m6wkidAYyoI,80.0,90.0,subPlot_new_all_145.mp4,subPlot,1319.928,589.99,118.199,early,118.199,128.209,118.199,128.199,128.199
fpsbench_000814,fpsstream_000810,How many times does the lead singer in green dress raise her arm in front?,B,instance_count,7,https://www.youtube.com/watch?v=l0B_eguZRRQ,154.0,163.0,subPlot_new_all_122.mp4,subPlot,94.27,590.991,354.289,middle,354.289,363.298,355.289,362.289,362.289
fpsbench_000815,fpsstream_000811,How many times does the person wearing white who is not singing clap his hands?,C,instance_count,5,https://www.youtube.com/watch?v=pseJO-bHAZM,60.0,70.0,movie101_63.mp4,movie101,24.829,590.0,459.763,late,459.763,469.763,459.763,469.763,469.763
fpsbench_000816,fpsstream_000812,How many times does the person wearing white clap his hands?,D,instance_count,5,https://www.youtube.com/watch?v=pseJO-bHAZM,176.0,186.0,subPlot_new_all_5.mp4,subPlot,755.658,590.0,82.706,early,82.706,92.706,84.706,90.706,90.706
fpsbench_000817,fpsstream_000813,How many times does the kid raise his right leg and throw it while dancing in this video?,D,instance_count,8,https://www.youtube.com/watch?v=NfhriWQE_d8,0.0,7.0,subPlot_new_all_51.mp4,subPlot,140.085,592.993,325.862,middle,325.862,332.869,325.862,332.862,332.862
fpsbench_000818,fpsstream_000814,How many times does the singer wearing white jacket and a gold chain raise both his arms towards the crowd?,C,instance_count,5,https://www.youtube.com/watch?v=9ZVgmdMa9vo,45.0,55.0,order_134.mp4,order,9.239,589.99,422.815,late,422.815,432.825,425.815,431.815,431.815
fpsbench_000819,fpsstream_000815,How many times does the singer move her index finger from left to right while singing?,D,instance_count,6,https://www.youtube.com/watch?v=GOMjcZze0Xk,75.0,85.0,subPlot_new_all_64.mp4,subPlot,232.313,589.99,98.124,early,98.124,108.134,103.124,107.124,107.124
fpsbench_000820,fpsstream_000816,How many times did the black player tap his forearm with his index finger while the camera is zoomed?,D,instance_count,30,https://www.youtube.com/watch?v=tuFPYJYbnEQ,143.0,153.0,movie101_106.mp4,movie101,43.448,589.99,320.328,middle,320.328,330.338,320.328,330.328,330.328
fpsbench_000821,fpsstream_000817,How many times did the ball bounce on the stairs?,B,instance_count,8,https://www.youtube.com/watch?v=_bFpMLJfoMk,192.0,207.0,order_10.mp4,order,91.841,584.985,457.41,late,457.41,472.425,461.41,471.41,471.41
fpsbench_000822,fpsstream_000818,The ball touches which of these items before falling into the glass of water and how many times?,D,fine_grained_motion,6,https://www.youtube.com/watch?v=4hNy4R7T4LQ,19.0,26.0,count_229.mp4,count,3689.745,593.0,115.184,early,115.184,122.184,119.184,122.184,122.184
fpsbench_000823,fpsstream_000819,How many times did the ball bounce on the Table Tennis table?,C,instance_count,12,https://www.youtube.com/watch?v=EsnROwdyM_E,14.0,25.0,ego_81.mp4,ego,445.749,588.989,265.864,middle,265.864,276.875,269.864,274.864,274.864
fpsbench_000824,fpsstream_000820,How many times does he toss the purple ball up?,A,instance_count,5,https://www.youtube.com/watch?v=GJiSjHltDwc,142.0,157.0,order_36.mp4,order,72.101,584.985,413.294,late,413.294,428.309,417.294,426.294,426.294
fpsbench_000825,fpsstream_000821,How many times does she whisk between the adding the two batches of oil?,D,instance_count,12,https://www.youtube.com/watch?v=sywhTzg_rsE,135.0,150.0,subPlot_new_all_132.mp4,subPlot,152.098,585.0,123.072,early,123.072,138.072,130.072,136.072,136.072
fpsbench_000826,fpsstream_000822,How many times does the person cut the banana along its length?,C,repetitive_motion,4,https://www.youtube.com/watch?v=Gnu4VumzrfM,88.0,102.0,movie101_8.mp4,movie101,86.239,585.986,235.085,middle,235.085,249.099,237.085,249.085,249.085
fpsbench_000827,fpsstream_000823,How many times does the person cut the banana perpendicular to its length?,D,instance_count,7,https://www.youtube.com/watch?v=Gnu4VumzrfM,88.0,102.0,subPlot_new_all_83.mp4,subPlot,13.902,585.986,418.76,late,418.76,432.774,420.76,432.76,432.76
fpsbench_000828,fpsstream_000824,How many times does she whisk?,C,repetitive_motion,9,https://www.youtube.com/watch?v=ll1Poextl5c,74.0,89.0,subPlot_new_all_33.mp4,subPlot,1845.945,584.985,104.993,early,104.993,120.008,112.993,119.993,119.993
fpsbench_000829,fpsstream_000825,How many rotations does the electric whisk do while he adds the flour?,B,repetitive_motion,9,https://www.youtube.com/watch?v=fhtE216Ei4M,20.0,35.0,subPlot_new_all_94.mp4,subPlot,1270.069,585.0,245.201,middle,245.201,260.201,253.201,260.201,260.201
fpsbench_000830,fpsstream_000826,How many times does he tap the strainer with his palm?,A,instance_count,15,https://www.youtube.com/watch?v=fhtE216Ei4M,25.0,39.0,order_55.mp4,order,29.979,586.0,449.455,late,449.455,463.455,459.455,463.455,463.455
fpsbench_000831,fpsstream_000827,How many times does he squeeze the vanilla bean with the side of his knife?,C,repetitive_motion,5,https://www.youtube.com/watch?v=fhtE216Ei4M,75.0,89.0,subPlot_new_all_72.mp4,subPlot,268.777,586.0,78.299,early,78.299,92.299,86.299,88.299,88.299
fpsbench_000832,fpsstream_000828,How many times does she stir clockwise?,A,repetitive_motion,7,https://www.youtube.com/watch?v=_woyzqU4CWY,180.0,195.0,subPlot_new_all_166.mp4,subPlot,2531.001,585.0,270.699,middle,270.699,285.699,276.699,280.699,280.699
fpsbench_000833,fpsstream_000829,Which of these best describes what caused the people to cheer up and raise their hands?,A,causality_detection,5,https://www.youtube.com/watch?v=Q-aN8-21Mpc,60.0,75.0,order_29.mp4,order,7.676,584.985,453.922,late,453.922,468.937,459.922,461.922,461.922
fpsbench_000834,fpsstream_000830,How many times did the shirtless person clap?,D,instance_count,6,https://www.youtube.com/watch?v=Q-aN8-21Mpc,355.0,370.0,ego_47.mp4,ego,357.029,584.985,125.981,early,125.981,140.996,131.981,133.981,133.981
fpsbench_000835,fpsstream_000831,How many times did the ball touch the table before he caught it?,B,instance_count,5,https://www.youtube.com/watch?v=Qypy9pdvWUk,114.0,130.0,subPlot_new_all_6.mp4,subPlot,213.407,583.984,270.263,middle,270.263,286.279,278.263,284.263,284.263
fpsbench_000836,fpsstream_000832,How many times do the dancers lift their right legs after the spotlight disappears the last time before they swing their legs up?,C,repetitive_motion,4,https://www.youtube.com/watch?v=BnGIDoOLjlw,5.0,20.0,subPlot_new_all_151.mp4,subPlot,122.284,584.985,482.82,late,482.82,497.835,487.82,492.82,492.82
fpsbench_000837,fpsstream_000833,"After the spotlight disappears the last time and before they swing their legs up, which of these is true?",D,synchronization_assessment,4,https://www.youtube.com/watch?v=BnGIDoOLjlw,5.0,20.0,subPlot_new_all_161.mp4,subPlot,22.314,584.985,119.63,early,119.63,134.645,124.63,129.63,129.63
fpsbench_000838,fpsstream_000834,How many times does he press the spray can over the painting?,C,instance_count,4,https://www.youtube.com/watch?v=WrY7V6u9bnU,0.0,15.0,subPlot_new_all_190.mp4,subPlot,96.09,585.0,332.341,middle,332.341,347.341,332.341,336.341,336.341
fpsbench_000839,fpsstream_000835,How many times does move the spray can away from him over the painting?,D,repetitive_motion,5,https://www.youtube.com/watch?v=WrY7V6u9bnU,30.0,45.0,subPlot_new_all_87.mp4,subPlot,108.195,585.0,514.843,late,514.843,529.843,517.843,520.843,520.843
fpsbench_000840,fpsstream_000836,How many times does move the spray can away from him over the painting?,C,repetitive_motion,7,https://www.youtube.com/watch?v=WrY7V6u9bnU,55.0,70.0,order_102.mp4,order,55.724,585.0,116.575,early,116.575,131.575,120.575,125.575,125.575
fpsbench_000841,fpsstream_000837,How many times does he flick his index finger over the painting?,C,instance_count,7,https://www.youtube.com/watch?v=WrY7V6u9bnU,125.0,140.0,surveil_47.mp4,surveil,213.432,585.0,278.327,middle,278.327,293.327,287.327,291.327,291.327
fpsbench_000842,fpsstream_000838,How many times does he move the spray can to the right while spraying yellow paint?,B,repetitive_motion,6,https://www.youtube.com/watch?v=-2rYGzDSH_o,6.0,21.0,order_335.mp4,order,59.549,585.0,520.192,late,520.192,535.192,521.192,529.192,529.192
fpsbench_000843,fpsstream_000839,How many times does he move the spray can to the right while spraying orange paint?,B,repetitive_motion,6,https://www.youtube.com/watch?v=-2rYGzDSH_o,8.0,23.0,surveil_5.mp4,surveil,187.933,585.0,96.789,early,96.789,111.789,102.789,109.789,109.789
fpsbench_000844,fpsstream_000840,How many times does he move the spray can to the left while spraying red paint?,B,repetitive_motion,6,https://www.youtube.com/watch?v=-2rYGzDSH_o,14.0,29.0,movie101_34.mp4,movie101,44.088,585.0,347.714,middle,347.714,362.714,354.714,360.714,360.714
fpsbench_000845,fpsstream_000841,How many times does he brush the newspaper with his hand?,C,instance_count,9,https://www.youtube.com/watch?v=on71W8L5V2E,0.0,15.0,order_242.mp4,order,42.679,584.985,446.774,late,446.774,461.789,456.774,458.774,458.774
fpsbench_000846,fpsstream_000842,What causes the rally to end?,A,causality_detection,4,https://www.youtube.com/watch?v=gLdD8d4zI_s,56.0,60.0,count_226.mp4,count,4644.682,596.0,94.843,early,94.843,98.843,94.843,98.843,98.843
fpsbench_000847,fpsstream_000843,How many times does he touch the quitar with his index finger?,D,instance_count,10,https://www.youtube.com/watch?v=wNKltgi59ig,44.0,52.0,order_146.mp4,order,136.947,591.992,322.427,middle,322.427,330.435,322.427,330.427,330.427
fpsbench_000848,fpsstream_000844,How many times does he strum downwards?,D,instance_count,10,https://www.youtube.com/watch?v=wNKltgi59ig,77.0,94.0,subPlot_new_all_140.mp4,subPlot,7.591,582.983,498.535,late,498.535,515.552,498.535,515.535,515.535
fpsbench_000849,fpsstream_000845,How many times does he move the spray can up?,D,repetitive_motion,7,https://www.youtube.com/watch?v=Htsln5gVc8Y,90.0,100.0,subPlot_new_all_19.mp4,subPlot,317.413,589.99,79.996,early,79.996,90.006,82.996,86.996,86.996
fpsbench_000850,fpsstream_000846,"How many times does he press the spray can after ""CR-7"" shows up on the screen?",D,instance_count,8,https://www.youtube.com/watch?v=unVkXCVqVVg,45.0,60.0,subPlot_new_all_65.mp4,subPlot,17.751,584.985,297.307,middle,297.307,312.322,299.307,309.307,309.307
fpsbench_000851,fpsstream_000847,How many times does he shake the spray can with its cap off?,D,repetitive_motion,6,https://www.youtube.com/watch?v=unVkXCVqVVg,5.0,20.0,subPlot_new_all_71.mp4,subPlot,565.081,584.985,524.436,late,524.436,539.451,531.436,537.436,537.436
fpsbench_000852,fpsstream_000848,How many times does the shadow of his hand move left?,C,repetitive_motion,6,https://www.youtube.com/watch?v=unVkXCVqVVg,180.0,195.0,order_30.mp4,order,23.911,584.985,113.876,early,113.876,128.891,122.876,125.876,125.876
fpsbench_000853,fpsstream_000849,How many times does he tap the cup agaist the counter?,C,instance_count,6,https://www.youtube.com/watch?v=bjzpFPnuuuQ,82.0,95.0,subPlot_new_all_45.mp4,subPlot,652.464,587.0,237.988,middle,237.988,250.988,242.988,244.988,244.988
fpsbench_000854,fpsstream_000850,How many times does he move the spray can up with its cap on?,C,repetitive_motion,6,https://www.youtube.com/watch?v=unVkXCVqVVg,5.0,20.0,order_322.mp4,order,3183.437,584.985,476.521,late,476.521,491.536,481.521,483.521,483.521
fpsbench_000855,fpsstream_000851,How many individual drops of coffee fell?,D,instance_count,9,https://www.youtube.com/watch?v=eYGhMrjDuoA,105.0,120.0,movie101_9.mp4,movie101,41.9,585.0,153.852,early,153.852,168.852,162.852,163.852,163.852
fpsbench_000856,fpsstream_000852,How many balls went into the basket in the clip?,C,repetitive_motion,8,https://www.youtube.com/watch?v=qZPU3d225RY,254.0,269.0,order_157.mp4,order,135.267,584.984,336.922,middle,336.922,351.938,343.922,349.922,349.922
fpsbench_000857,fpsstream_000853,What touched the ball just before the player shoots to score a goal with his leg?,B,fine_grained_motion,4,https://www.youtube.com/watch?v=IhvCo_M_4Ik,30.0,40.0,order_50.mp4,order,52.569,589.99,458.156,late,458.156,468.166,464.156,467.156,467.156
fpsbench_000858,fpsstream_000854,How did the player in green stop the ball just before falling down on the ground?,B,fine_grained_motion,5,https://www.youtube.com/watch?v=L1zTOGolUnA,126.0,136.0,count_179.mp4,count,77.556,589.99,94.981,early,94.981,104.991,96.981,99.981,99.981
fpsbench_000859,fpsstream_000855,What did the red team player number 2 do to player 41 after player 41 scores a basket?,C,fine_grained_motion,6,https://www.youtube.com/watch?v=aAlulIegHjU,75.0,85.0,subPlot_new_all_58.mp4,subPlot,251.465,589.99,282.329,middle,282.329,292.339,285.329,289.329,289.329
fpsbench_000860,fpsstream_000856,What did the red team player number 6 do to player 41 after player 41 scores a basket?,B,fine_grained_motion,6,https://www.youtube.com/watch?v=aAlulIegHjU,75.0,85.0,subPlot_new_all_125.mp4,subPlot,185.775,589.99,512.549,late,512.549,522.559,515.549,520.549,520.549
fpsbench_000861,fpsstream_000857,How did the ball go into the basket?,C,fine_grained_motion,5,https://www.youtube.com/watch?v=9zlGwy3PyqI,113.0,123.0,surveil_28.mp4,surveil,212.723,590.0,83.174,early,83.174,93.174,84.174,87.174,87.174
fpsbench_000862,fpsstream_000858,Which action is not performed by the dancers in this video?,C,fine_grained_motion,7,https://www.youtube.com/watch?v=kM-X4IYNBEQ,98.0,108.0,subPlot_new_all_50.mp4,subPlot,81.72,590.0,336.429,middle,336.429,346.429,336.429,346.429,346.429
fpsbench_000863,fpsstream_000859,Was the bicycle above the ground at any point of time in this video?,C,fine_grained_motion,5,https://www.youtube.com/watch?v=bqHZvyhmQVw,111.0,121.0,subPlot_new_all_178.mp4,subPlot,270.951,590.0,465.907,late,465.907,475.907,465.907,475.907,475.907
fpsbench_000864,fpsstream_000860,Which of the following action was not done by the cyclist in the video?,B,fine_grained_motion,12,https://www.youtube.com/watch?v=GFTbuweG0CU,63.0,79.0,count_23.mp4,count,142.58,583.984,149.896,early,149.896,165.912,149.896,165.896,165.896
fpsbench_000865,fpsstream_000861,What does the cyclist do just before landing on one tyre?,D,fine_grained_motion,12,https://www.youtube.com/watch?v=GFTbuweG0CU,71.0,79.0,order_82.mp4,order,12.602,591.992,280.136,middle,280.136,288.144,280.136,288.136,288.136
fpsbench_000866,fpsstream_000862,Which person on skateboard ground the front wheels of their skateboard before the decline on the ramp?,A,fine_grained_motion,6,https://www.youtube.com/watch?v=98DrvOFJ1Hw,80.0,90.0,subPlot_new_all_96.mp4,subPlot,74.257,590.0,470.883,late,470.883,480.883,473.883,478.883,478.883
fpsbench_000867,fpsstream_000863,Which action is not performed by the cyclist in this video?,D,fine_grained_motion,8,https://www.youtube.com/watch?v=To2qjDRy2nI,130.0,142.0,count_224.mp4,count,16.617,587.987,59.743,early,59.743,71.756,59.743,71.743,71.743
fpsbench_000868,fpsstream_000864,What does the cyclist do just before landing?,C,fine_grained_motion,5,https://www.youtube.com/watch?v=GFTbuweG0CU,157.0,163.0,subPlot_new_all_46.mp4,subPlot,253.226,593.994,273.423,middle,273.423,279.429,273.423,279.423,279.423
fpsbench_000869,fpsstream_000865,Did the guy touch the ball just before falling down?,B,fine_grained_motion,8,https://www.youtube.com/watch?v=osbDmcD2h1U,188.0,196.0,subPlot_new_all_173.mp4,subPlot,218.336,592.0,472.668,late,472.668,480.668,472.668,480.668,480.668
fpsbench_000870,fpsstream_000866,Which action does the women not do in the video?,C,fine_grained_motion,6,https://www.youtube.com/watch?v=a7lpj4T0ESA,65.0,75.0,subPlot_new_all_163.mp4,subPlot,229.141,589.99,137.738,early,137.738,147.748,137.738,147.738,147.738
fpsbench_000871,fpsstream_000867,With which foot does the player hit the ball just before falling on the ground two times in the video?,B,fine_grained_motion,5,https://www.youtube.com/watch?v=WmI469YaS44,69.0,79.0,order_47.mp4,order,10.263,590.0,295.236,middle,295.236,305.236,295.236,305.236,305.236
fpsbench_000872,fpsstream_000868,How did the person near the goal post score the goal?,A,fine_grained_motion,5,https://www.youtube.com/watch?v=WmI469YaS44,108.0,116.0,subPlot_new_all_52.mp4,subPlot,259.05,592.0,449.661,late,449.661,457.661,450.661,453.661,453.661
fpsbench_000873,fpsstream_000869,How did the ball go into the goal?,D,fine_grained_motion,7,https://www.youtube.com/watch?v=dEPU7YyQY5A,293.0,303.0,subPlot_new_all_176.mp4,subPlot,1814.449,590.0,69.458,early,69.458,79.458,69.458,73.458,73.458
fpsbench_000874,fpsstream_000870,What action does the girl do just before initiating the spin?,A,fine_grained_motion,4,https://www.youtube.com/watch?v=2aW_fQCp32M,144.0,154.0,movie101_0.mp4,movie101,131.906,590.0,293.758,middle,293.758,303.758,293.758,303.758,303.758
fpsbench_000875,fpsstream_000871,What causes the rally to end?,B,causality_detection,7,https://www.youtube.com/watch?v=wAAbGOSTg8o,225.0,231.0,subPlot_new_all_91.mp4,subPlot,115.967,594.0,458.211,late,458.211,464.211,458.211,464.211,464.211
fpsbench_000876,fpsstream_000872,What causes the rally to end?,A,causality_detection,4,https://www.youtube.com/watch?v=wAAbGOSTg8o,245.0,251.0,order_276.mp4,order,6354.014,594.0,119.201,early,119.201,125.201,119.201,125.201,125.201
fpsbench_000877,fpsstream_000873,What causes the rally to end?,D,causality_detection,4,https://www.youtube.com/watch?v=gLdD8d4zI_s,40.0,45.0,count_222.mp4,count,29.349,595.0,296.124,middle,296.124,301.124,296.124,301.124,301.124
fpsbench_000878,fpsstream_000874,How many cards does the guy skip to get the 7 of spades on the table?,C,instance_count,10,https://www.youtube.com/watch?v=sqPKmCeEHXw,132.0,140.0,subPlot_new_all_187.mp4,subPlot,99.898,592.0,521.111,late,521.111,529.111,523.111,527.111,527.111
fpsbench_000879,fpsstream_000875,How does the speed of the car change throughout the video?,C,speed_recognition,12,https://www.youtube.com/watch?v=KFHjRCnnMgM,35.0,41.0,movie101_51.mp4,movie101,200.883,593.994,162.272,early,162.272,168.278,162.272,168.272,168.272
fpsbench_000880,fpsstream_000876,How does the speed of the car change throughout the video?,C,speed_recognition,11,https://www.youtube.com/watch?v=KFHjRCnnMgM,62.0,67.0,surveil_107.mp4,surveil,35.943,594.995,338.181,middle,338.181,343.186,338.181,343.181,343.181
fpsbench_000881,fpsstream_000877,How does the speed of the car change throughout the video?,D,speed_recognition,10,https://www.youtube.com/watch?v=KFHjRCnnMgM,82.0,91.0,count_200.mp4,count,1.324,590.991,448.836,late,448.836,457.845,448.836,457.836,457.836
fpsbench_000882,fpsstream_000878,How does the speed of the car change throughout the video?,B,speed_recognition,9,https://www.youtube.com/watch?v=KFHjRCnnMgM,113.0,119.0,order_121.mp4,order,45.703,593.994,170.396,early,170.396,176.402,170.396,176.396,176.396
fpsbench_000883,fpsstream_000879,How does the speed of the car change throughout the video?,B,speed_recognition,9,https://www.youtube.com/watch?v=cJYfOJTTsdA,8.0,13.0,surveil_57.mp4,surveil,703.189,594.995,290.529,middle,290.529,295.534,290.529,295.529,295.529
fpsbench_000884,fpsstream_000880,How does the speed of the car change throughout the video?,C,speed_recognition,9,https://www.youtube.com/watch?v=RpJWMz80Kig,44.0,50.0,count_1.mp4,count,175.583,594.0,498.407,late,498.407,504.407,498.407,504.407,504.407
fpsbench_000885,fpsstream_000881,How does the speed of the car change throughout the video?,B,speed_recognition,5,https://www.youtube.com/watch?v=1ZHQZcCQCiI,0.0,10.0,subPlot_new_all_8.mp4,subPlot,114.16,589.99,156.951,early,156.951,166.961,156.951,166.951,166.951
fpsbench_000886,fpsstream_000882,How does the speed of the car change throughout the video?,B,speed_recognition,5,https://www.youtube.com/watch?v=1ZHQZcCQCiI,36.0,46.0,order_139.mp4,order,76.681,589.99,346.369,middle,346.369,356.379,346.369,356.369,356.369
fpsbench_000887,fpsstream_000883,How does the speed of the car change throughout the video?,A,speed_recognition,7,https://www.youtube.com/watch?v=1ZHQZcCQCiI,65.0,75.0,subPlot_new_all_0.mp4,subPlot,988.071,589.99,528.268,late,528.268,538.278,528.268,538.268,538.268
fpsbench_000888,fpsstream_000884,How does the speed of the car change throughout the video?,C,speed_recognition,11,https://www.youtube.com/watch?v=TwZ1dXhhOAY,33.0,40.0,count_187.mp4,count,571.042,592.993,126.84,early,126.84,133.847,126.84,133.84,133.84
fpsbench_000889,fpsstream_000885,How does the speed of the car change throughout the video?,A,speed_recognition,8,https://www.youtube.com/watch?v=TwZ1dXhhOAY,169.0,176.0,count_102.mp4,count,168.489,592.993,319.875,middle,319.875,326.882,319.875,326.875,326.875
fpsbench_000890,fpsstream_000886,How does the speed of the car change throughout the video?,B,speed_recognition,4,https://www.youtube.com/watch?v=-MP1ZswG-dY,151.0,158.0,order_130.mp4,order,59.493,593.0,505.634,late,505.634,512.634,505.634,512.634,512.634
fpsbench_000891,fpsstream_000887,How does the speed of the car change throughout the video?,A,speed_recognition,10,https://www.youtube.com/watch?v=nf2QnduhSGs,30.0,36.0,subPlot_new_all_154.mp4,subPlot,362.603,593.994,92.159,early,92.159,98.165,92.159,98.159,98.159
fpsbench_000892,fpsstream_000888,How does the speed of the car change throughout the video?,D,speed_recognition,7,https://www.youtube.com/watch?v=dfWsH45Fyos,10.0,20.0,order_22.mp4,order,20.132,590.0,344.736,middle,344.736,354.736,344.736,354.736,354.736
fpsbench_000893,fpsstream_000889,How does the speed of the car change throughout the video?,B,speed_recognition,7,https://www.youtube.com/watch?v=dfWsH45Fyos,67.0,74.0,count_177.mp4,count,842.39,593.0,524.854,late,524.854,531.854,524.854,531.854,531.854
fpsbench_000894,fpsstream_000890,How does the speed of the car change throughout the video?,B,speed_recognition,8,https://www.youtube.com/watch?v=87BiXpkpszk,7.0,14.0,subPlot_new_all_37.mp4,subPlot,2541.173,593.0,119.996,early,119.996,126.996,119.996,126.996,126.996
fpsbench_000895,fpsstream_000891,How does the speed of the car change throughout the video?,B,speed_recognition,7,https://www.youtube.com/watch?v=87BiXpkpszk,52.0,58.0,order_92.mp4,order,64.488,594.0,319.421,middle,319.421,325.421,319.421,325.421,325.421
fpsbench_000896,fpsstream_000892,How does the speed of the car change throughout the video?,A,speed_recognition,11,https://www.youtube.com/watch?v=87BiXpkpszk,120.0,130.0,order_31.mp4,order,46.432,590.0,475.334,late,475.334,485.334,475.334,485.334,485.334
fpsbench_000897,fpsstream_000893,How does the speed of the car change throughout the video?,B,speed_recognition,5,https://www.youtube.com/watch?v=wBFFK5zj1Xg,0.0,10.0,order_23.mp4,order,33.406,589.99,68.208,early,68.208,78.218,68.208,78.208,78.208
fpsbench_000898,fpsstream_000894,How does the speed of the car change throughout the video?,C,speed_recognition,11,https://www.youtube.com/watch?v=wBFFK5zj1Xg,132.0,140.0,subPlot_new_all_146.mp4,subPlot,263.017,591.992,273.322,middle,273.322,281.33,273.322,281.322,281.322
fpsbench_000899,fpsstream_000895,How does the speed of the car change throughout the video?,D,speed_recognition,4,https://www.youtube.com/watch?v=ez2OzZbAmEg,125.0,130.0,subPlot_new_all_35.mp4,subPlot,124.803,594.995,507.444,late,507.444,512.449,507.444,512.444,512.444
fpsbench_000900,fpsstream_000896,How does the speed of the car change throughout the video?,B,speed_recognition,13,https://www.youtube.com/watch?v=TJbn4VTI0gU,40.0,50.0,subPlot_new_all_26.mp4,subPlot,119.014,590.0,164.299,early,164.299,174.299,164.299,174.299,174.299
fpsbench_000901,fpsstream_000897,How does the speed of the car change throughout the video?,C,speed_recognition,7,https://www.youtube.com/watch?v=J2EgCrCe3tw,63.0,69.0,order_106.mp4,order,47.907,593.994,314.063,middle,314.063,320.069,314.063,320.063,320.063
fpsbench_000902,fpsstream_000898,How does the speed of the car change throughout the video?,D,speed_recognition,6,https://www.youtube.com/watch?v=c3ISE9qP5Wo,17.0,23.0,order_53.mp4,order,26.701,594.0,479.57,late,479.57,485.57,479.57,485.57,485.57
fpsbench_000903,fpsstream_000899,How does the speed of the car change throughout the video?,B,speed_recognition,9,https://www.youtube.com/watch?v=c3ISE9qP5Wo,48.0,52.0,order_151.mp4,order,6677.234,596.0,104.218,early,104.218,108.218,104.218,108.218,108.218
