video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
OpenEQA__002-hm3d-wcojb4TFT35,254,EPM,What type of car is in the garage?,"['Van', 'Truck', 'Sedan', 'SUV']",Sedan,C,B) Truck,B,0.0,28.0,0,0,1.0,False,True,64,1
OpenEQA__002-hm3d-wcojb4TFT35,414,HLD,What is the green object in the left of the garage?,"['A rope', 'Unable to answer', 'A ladder', 'A tool box']",Unable to answer,B,C) A ladder,C,0.0,37.0,0,0,1.0,False,True,64,1
OpenEQA__002-hm3d-wcojb4TFT35,241,EPM,What color is the car?,"['Blue', 'Red', 'Black', 'White']",Blue,A,B) Red,B,0.0,66.0,0,0,1.0,False,True,64,1
OpenEQA__003-hm3d-c5eTyR3Rxyh,445,HLD,Where is the cartoon cat?,"['Its on the wardrobe', 'Unable to answer', 'Its drawn on the black photo frame', 'Its on the bathroom wall']",Unable to answer,B,C) Its drawn on the black photo frame,C,0.0,12.0,0,0,1.0,False,True,64,1
OpenEQA__003-hm3d-c5eTyR3Rxyh,454,HLD,What shape is the mirror?,"['Square', 'Rectangle', 'Unable to answer', 'Round']",Unable to answer,C,B) Rectangle,B,0.0,55.0,0,0,1.0,False,True,64,1
OpenEQA__003-hm3d-c5eTyR3Rxyh,292,EPM,Is there space under the bed for storage?,"['There is no space under the bed for storage', 'The bed does not have a lift-up mechanism', 'There is space under the bed for storage']",There is space under the bed for storage,C,C) There is space under the bed for storage.,C,100.0,119.0,0,0,1.0,False,True,64,1
OpenEQA__004-hm3d-66seV3BWPoX,420,HLD,What is above the red couch?,"['Unable to answer', 'A door', 'A staircase', 'A window']",Unable to answer,A,D) A window,D,0.0,10.0,0,0,1.0,False,True,64,1
OpenEQA__004-hm3d-66seV3BWPoX,265,EPM,What is in the center of the room with the stairs?,"['A white door', 'A white refrigerator', 'A red couch', 'A table with two chairs']",A red couch,C,D) A table with two chairs,D,0.0,64.0,0,0,1.0,False,True,64,1
OpenEQA__004-hm3d-66seV3BWPoX,251,EPM,Is the front door open or closed?,"['The front door is open.', 'The front door is closed.']",The front door is open.,A,B) The front door is closed.,B,0.0,97.0,0,0,1.0,False,True,64,1
OpenEQA__004-hm3d-66seV3BWPoX,215,EPM,Is this home in the suburbs?,"['No, the home is not in the suburbs.', 'Yes, the home is in the suburbs.']","No, the home is not in the suburbs.",A,"B) Yes, the home is in the suburbs.",B,0.0,100.0,0,0,1.0,False,True,64,1
OpenEQA__005-hm3d-yZME6UR9dUN,200,EPM,Is the front door open?,"['The front door is closed.', 'The front door is open.', 'Cannot tell from the video.']",The front door is closed.,A,B) The front door is open.,B,0.0,104.0,0,0,1.0,False,True,64,1
OpenEQA__005-hm3d-yZME6UR9dUN,274,EPM,Is the window in the bedroom open?,"['The window in the bedroom is closed.', 'The window in the bedroom is open.']",The window in the bedroom is open.,B,A) The window in the bedroom is closed.,A,0.0,120.0,0,0,1.0,False,True,64,1
OpenEQA__006-hm3d-q3hn1WQ12rz,480,HLD,What is to the left of the mirror downstairs?,"['Door', 'Unable to answer', 'Staircase', 'Picture frame']",Unable to answer,B,A) Door,A,0.0,9.0,0,0,1.0,False,True,64,1
OpenEQA__006-hm3d-q3hn1WQ12rz,470,HLD,What color is the staircase railing?,"['Brown', 'Black', 'Grey', 'Unable to answer']",Unable to answer,D,A) Brown,A,0.0,26.0,0,0,1.0,False,True,64,1
OpenEQA__006-hm3d-q3hn1WQ12rz,291,EPM,Is my backyard safe to let me dog out in?,"[""Yes, it's fenced."", 'The video does not provide enough information to answer.', ""No, it's not fenced.""]","Yes, it's fenced.",A,"A) Yes, it's fenced.",A,100.0,78.0,0,0,1.0,False,True,64,1
OpenEQA__007-hm3d-bxsVRursffK,482,HLD,Are the doors downstairs closed?,"['No, one door downstairs is open.', 'Yes, door downstairs is closed.', 'Unable to answer']",Unable to answer,C,"A) No, one door downstairs is open.",A,0.0,51.0,0,0,1.0,False,True,64,1
OpenEQA__007-hm3d-bxsVRursffK,238,EPM,Where are the books?,"['On the shelves hanging on the wall', 'On the table in the room', 'On the shelf in the hallway', 'None of the above']",On the shelves hanging on the wall,A,A) On the shelves hanging on the wall,A,100.0,74.0,0,0,1.0,False,True,64,1
OpenEQA__007-hm3d-bxsVRursffK,280,EPM,What colors are the stripes on the wall with the books?,"['Green, Purple, and White', 'Blue, Yellow, and Green', 'Blue, Green, and Red', 'Blue, Pink, and Red']","Blue, Green, and Red",C,"B) Blue, Yellow, and Green",B,0.0,80.0,0,0,1.0,False,True,64,1
OpenEQA__007-hm3d-bxsVRursffK,209,EPM,Where can my kids go to read?,"['The small yellow table downstairs', 'The small blue table upstairs', 'The small blue table downstairs', 'The small yellow table upstairs']",The small yellow table upstairs,D,C) The small blue table downstairs,C,0.0,108.0,0,0,1.0,False,True,64,1
OpenEQA__007-hm3d-bxsVRursffK,272,EPM,What color are the flowers on the black table downstairs?,"['Red', 'White', 'Pink', 'Yellow']",White,B,C) Pink,C,0.0,113.0,0,0,1.0,False,True,64,1
OpenEQA__008-hm3d-SiKqEZx7Ejt,293,EPM,Where are the clothes?,"['On the hangars next to the stairway', 'On the shelf in the living room', 'In the bedroom', 'On the table in the kitchen']",On the hangars next to the stairway,A,A) On the hangars next to the stairway,A,100.0,57.0,0,0,1.0,False,True,64,1
OpenEQA__008-hm3d-SiKqEZx7Ejt,270,EPM,Where can I put my jacket?,"['On the table', 'On the cloth hanger rack', 'On the wall', 'On the floor', '(E)On the stairs']",On the cloth hanger rack,B,B) On the cloth hanger rack,B,100.0,60.0,0,0,1.0,False,True,64,1
OpenEQA__008-hm3d-SiKqEZx7Ejt,273,EPM,What kind of material is the wall on the right side of the staircase?,"['Exposed stone', 'Exposed brick', 'Wood panel', 'Painted drywall']",Exposed stone,A,B) Exposed brick,B,0.0,79.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,418,HLD,How can I cool myself off?,"['Turn on the air conditioner', 'Drink some cold water from the refrigerator.', 'Unable to answer']",Unable to answer,C,B) Drink some cold water from the refrigerator.,B,0.0,17.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,419,HLD,What is above the bed?,"['A mirror and a lamp', 'Unable to answer', 'A door and a mirror']",Unable to answer,B,A) A mirror and a lamp,A,0.0,17.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,440,HLD,What is depicted on the painting above the bed?,"['A wooden bridge', 'Unable to answer', 'A landscape with a mountain', 'A red heart']",Unable to answer,B,B) Unable to answer,B,100.0,17.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,286,EPM,What does the painting in the bathroom depict?,"['A pier', 'A forest', 'A beach', 'A mountain']",A pier,A,C) A beach,C,0.0,59.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,222,EPM,Where is the full body mirror?,"['In the closet by the shoe rack', 'In the living room by the window', 'In the bedroom by the door', 'In the bathroom by the sink']",In the bedroom by the door,C,D) In the bathroom by the sink,D,0.0,110.0,0,0,1.0,False,True,64,1
OpenEQA__010-hm3d-5cdEh9F2hJL,284,EPM,Where are the orange flowers?,"['In the living room, on the table next to the couch', 'Outside the bedroom, in a vase on the ground', 'In the bathroom, on the counter near the sink', 'In the bedroom, on the nightstand next to the bed']","Outside the bedroom, in a vase on the ground",B,"B) Outside the bedroom, in a vase on the ground",B,100.0,119.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,472,HLD,What color pattern is on the pillow on the black couch?,"['A solid color pattern', 'A plaid color pattern', 'A striped color pattern', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,50.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,233,EPM,Where can I put my hat?,"['On the couch', 'On the shelf', 'On the hat rack', 'On the bench']",On the hat rack,C,C) On the hat rack,C,100.0,104.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,228,EPM,What is leaning in the corner by the coat rack?,"['A wooden stick', 'A shovel', 'An umbrella', 'A broom']",An umbrella,C,C) An umbrella,C,100.0,105.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,258,EPM,What is draped on top of the black couch?,"['A red pillow', 'A striped blue blanket', 'A gray blanket', 'A green blanket']",A striped blue blanket,B,B) A striped blue blanket,B,100.0,108.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,211,EPM,Are the curtains to the patio door open?,"['The curtains to the patio door are open.', 'The curtains to the patio door are closed.', 'There is no patio door in the video.']",The curtains to the patio door are open.,A,A) The curtains to the patio door are open.,A,100.0,109.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,227,EPM,Is the blue lamp by the couch turned on?,"['The blue lamp by the couch is turned off.', 'The blue lamp by the couch is turned on.']",The blue lamp by the couch is turned off.,A,A) The blue lamp by the couch is turned off.,A,100.0,109.0,0,0,1.0,False,True,64,1
OpenEQA__011-hm3d-bzCsHPLDztK,263,EPM,Where is the black and grey speaker?,"['(E) On the first shelf of the white cabinet', 'On the third shelf of the wooden cabinet', 'On the floor under the wooden cabinet', 'On the first shelf of the wooden cabinet', 'On the second shelf of the wooden cabinet']",On the first shelf of the wooden cabinet,D,D) On the first shelf of the wooden cabinet,D,100.0,109.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,475,HLD,How can I turn off the lamp in the bedroom?,"['It cannot be turned off', 'Use the wall switch', 'Unable to answer']",Unable to answer,C,B) Use the wall switch,B,0.0,7.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,477,HLD,Where is the grey bed?,"['In the bathroom.', 'In the fisrt bedroom.', 'In the bedroom on the left.', 'Unable to answer']",Unable to answer,D,C) In the bedroom on the left.,C,0.0,21.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,476,HLD,"After washing my hands in the sink, what should I use to dry my hands?","['Unable to answer', 'Use the paper towel', 'Dry my hands with the air', 'Use the toilet paper']",Unable to answer,A,B) Use the paper towel,B,0.0,26.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,452,HLD,Is there space on the dining table to work on my laptop?,"['Yes, there is a laptop on the dining table.', 'No, the dining table is too small to fit a laptop.', 'No, the dining table is full of things.', 'Unable to answer']",Unable to answer,D,"C) No, the dining table is full of things.",C,0.0,53.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,235,EPM,What is above the mirror in the bathroom?,"['Lights', 'A camera', 'A picture frame', 'Painting']",Lights,A,A) Lights,A,100.0,72.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,223,EPM,What animal is shown in the picture in the bedroom?,"['A cat', 'A fish', 'A bird', 'A dog']",A bird,C,D) A dog,D,0.0,87.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,203,EPM,What is hanging on the wall near the bottom of the stairs?,"['A light switch', 'A smoke detector', 'A painting', 'A mirror']",A smoke detector,B,B) A smoke detector,B,100.0,110.0,0,0,1.0,False,True,64,1
OpenEQA__012-hm3d-XB4GS9ShBRE,224,EPM,Is the kitchen on the same floor as the bedroom?,"['Yes, the kitchen and the bedroom are on the same floor.', 'No, the kitchen and the bedroom are on different floors.']","No, the kitchen and the bedroom are on different floors.",B,"A) Yes, the kitchen and the bedroom are on the same floor.",A,0.0,120.0,0,0,1.0,False,True,64,1
OpenEQA__013-hm3d-svBbv1Pavdk,451,HLD,Is the coat closet in the living room open?,"['Unable to answer', 'Yes, the coat closet is open.']",Unable to answer,A,"B) Yes, the coat closet is open.",B,0.0,47.0,0,0,1.0,False,True,64,1
OpenEQA__013-hm3d-svBbv1Pavdk,268,EPM,What color is the smoke detector?,"['White', 'Yellow or off-white', 'Black', 'Blue']",Yellow or off-white,B,B) Yellow or off-white,B,100.0,95.0,0,0,1.0,False,True,64,1
OpenEQA__013-hm3d-svBbv1Pavdk,285,EPM,Is this home on the first floor?,"[""Yes, it's on the first floor."", ""No, it's on the second floor.""]","No, it's on the second floor.",B,"B) No, it's on the second floor.",B,100.0,95.0,0,0,1.0,False,True,64,1
OpenEQA__013-hm3d-svBbv1Pavdk,230,EPM,Where can I sit and eat if I don't want to use the dining table?,"['Use the kitchen bar counter', 'Use the floor in the hallway', 'Use the bed in the bedroom', 'Use the couch in the living room']",Use the kitchen bar counter,A,A) Use the kitchen bar counter,A,100.0,105.0,0,0,1.0,False,True,64,1
OpenEQA__013-hm3d-svBbv1Pavdk,199,EPM,What is the gold object on the nightstand?,"['A painting', 'A mirror', 'A nightlamp', 'A vase']",A nightlamp,C,C) A nightlamp,C,100.0,110.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,433,HLD,What is the blue object above the glass doors?,"['A light', 'A painting', 'A vase', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,5.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,479,HLD,What color is the trim around the mirror?,"['Brown', 'White', 'Black', 'Unable to answer']",Unable to answer,D,B) White,B,0.0,18.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,458,HLD,What kind of numbering does the blue clock use?,"['Unable to answer', 'No numbering', 'Arabic numerals']",Unable to answer,A,C) Arabic numerals,C,0.0,23.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,457,HLD,How many basins does the sink have?,"['Four', 'One', 'Three', 'Unable to answer']",Unable to answer,D,B) One,B,0.0,42.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,431,HLD,Where is the microwave?,"['In a cabinet', 'Next to the fridge', 'On the countertop', 'Unable to answer']",Unable to answer,D,C) On the countertop,C,0.0,45.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,234,EPM,Are the kitchen bar chairs tucked in?,"['The kitchen bar chairs are tucked in.', 'The kitchen bar chairs are not tucked in.']",The kitchen bar chairs are tucked in.,A,A) The kitchen bar chairs are tucked in.,A,100.0,48.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,411,HLD,Where can I put my apples?,"['Use the basket on the kitchen island', 'Use the red basket on the ottoman', 'Unable to answer', 'Use the basket on the floor next to the oven']",Unable to answer,C,B) Use the red basket on the ottoman,B,0.0,48.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,441,HLD,What is the picture seen from the kitchen depict?,"['A picture of a couple sitting on a bench.', 'A picture of a garden.', 'A picture of a large window with a view of the city skyline.', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,52.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,281,EPM,Is the backyard fenced?,"[""The backyard isn't fenced."", ""It's impossible to tell whether the backyard is fenced from the video."", 'The backyard is fenced.']",The backyard is fenced.,C,C) The backyard is fenced.,C,100.0,99.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,261,EPM,Where is the red and white checkered rug?,"['In the kitchen', 'Next to the red ottoman', 'In the living room', '(E)On the kitchen island', 'Underneath the wooden dining table']",Underneath the wooden dining table,E,E) Underneath the wooden dining table,E,100.0,105.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,267,EPM,What is the yellow object hanging on the wall?,"['A painting depicting a tree', 'A painting depicting a man', 'A painting depicting a landscape', 'A painting depicting a house']",A painting depicting a man,B,A) A painting depicting a tree,A,0.0,109.0,0,0,1.0,False,True,64,1
OpenEQA__014-hm3d-rsggHU7g7dh,202,EPM,What can I use to check my appearance?,"['The glass door in the kitchen.', 'The stainless-steel double ovens in the kitchen.', 'The window beside the wooden table near the kitchen.', 'The mirror above the wooden table near the kitchen.']",The mirror above the wooden table near the kitchen.,D,D) The mirror above the wooden table near the kitchen.,D,100.0,116.0,0,0,1.0,False,True,64,1
OpenEQA__015-hm3d-5jp3fCRSRjc,443,HLD,What color is the staircase railing?,"['Black', 'Unable to answer', 'Light brown', 'White']",Unable to answer,B,C) Light brown,C,0.0,8.0,0,0,1.0,False,True,64,1
OpenEQA__015-hm3d-5jp3fCRSRjc,210,EPM,Where can I dry my shoes when I come into the house?,"['On the white rug in the hallway', 'On the steps in the hall', 'On the wooden floor near the front door', 'On the grey rug behind the front door', '(E) There is no place to dry shoes']",On the grey rug behind the front door,D,D) On the grey rug behind the front door.,D,100.0,26.0,0,0,1.0,False,True,64,1
OpenEQA__015-hm3d-5jp3fCRSRjc,468,HLD,What is hung along the walls of the staircase?,"['A large mirror', 'Unable to answer', 'Pictures of family members', 'Paintings']",Unable to answer,B,D) Paintings,D,0.0,44.0,0,0,1.0,False,True,64,1
OpenEQA__015-hm3d-5jp3fCRSRjc,226,EPM,Where is the china cabinet?,"['To the right of the front door', 'To the right of the dining table', 'Next to the stairs', 'To the left of the dining table']",To the left of the dining table,D,B) To the right of the dining table,B,0.0,68.0,0,0,1.0,False,True,64,1
OpenEQA__015-hm3d-5jp3fCRSRjc,197,EPM,What is the yellow object on top of the ouch?,"['A pillow', 'A rug', 'A painting', 'A blanket']",A blanket,D,D) A blanket,D,100.0,117.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,413,HLD,Can this home be used for a large dinner party?,"['The home has a large dining room, but a small living room.', 'The home has a small dining room with a small table.', 'Unable to answer', 'The home has a large living room, but a small dining room.']",Unable to answer,C,"A) The home has a large dining room, but a small living room.",A,0.0,7.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,453,HLD,What color are the air vents below the window?,"['White', 'Black', 'Unable to answer', 'Brown']",Unable to answer,C,B) Black,B,0.0,7.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,435,HLD,What is in between the two couches?,"['A dining table', 'A bookshelf', 'Unable to answer', 'A piano']",Unable to answer,C,C) Unable to answer,C,100.0,18.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,444,HLD,What can I use to entertain my guests with music?,"['Unable to answer', 'None of the above', 'The record player', 'The TV']",Unable to answer,A,C) The record player,C,0.0,33.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,219,EPM,Is the person who lives here an avid reader?,"['The person who lives here is an avid musician.', 'The person who lives here is an avid art collector.', 'The person who lives here is an avid reader.', 'The person who lives here is not an avid reader.']",The person who lives here is an avid reader.,C,C) The person who lives here is an avid reader.,C,100.0,76.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,245,EPM,Where can I lay down and read a book?,"['The couch', 'The piano', 'The table', 'The chair']",The couch,A,A) The couch,A,100.0,91.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,289,EPM,Is there natural light in the room?,"['Yes, there is natural light coming through the windows', 'No, there is no natural light in the room']","No, there is no natural light in the room",B,"A) Yes, there is natural light coming through the windows",A,0.0,94.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,276,EPM,What is above the coffee table?,"['A painting', 'A chandelier', 'A vase', 'A lamp']",A chandelier,B,B) A chandelier,B,100.0,107.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,196,EPM,Is the piano keyboard cover open or closed?,"['The piano keyboard cover is open.', 'The piano keyboard cover is closed.']",The piano keyboard cover is open.,A,B) The piano keyboard cover is closed.,B,0.0,119.0,0,0,1.0,False,True,64,1
OpenEQA__016-hm3d-nrA1tAA17Yp,287,EPM,What is above the piano?,"['A bookshelf', 'A painting', 'A plant', 'A lamp']",A painting,B,B) A painting,B,100.0,120.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,461,HLD,What is above the wooden table in the living room?,"['A sofa', 'Unable to answer', 'A wooden table', 'A mirror']",Unable to answer,B,B) Unable to answer,B,100.0,7.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,442,HLD,What is hanging from the oven handle?,"['A plant', 'A picture frame', 'A pot holder', 'Unable to answer']",Unable to answer,D,C) A pot holder,C,0.0,8.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,427,HLD,What color is the front door?,"['Black', 'Unable to answer', 'Blue', 'White']",Unable to answer,B,D) White,D,0.0,26.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,463,HLD,What color is the front door?,"['Black', 'Blue', 'White', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,26.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,415,HLD,What color are the pillows in the kitchen?,"['White', 'Yellow', 'Unable to answer', 'Green']",Unable to answer,C,C) Unable to answer,C,100.0,37.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,424,HLD,Where can I get drinking water in the kitchen?,"['There is no drinking water in the kitchen.', 'From the tap in the kitchen', 'Unable to answer', 'From the faucet in the bathroom']",Unable to answer,C,B) From the tap in the kitchen,B,0.0,38.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,467,HLD,Where can I get drinking water in the kitchen?,"['From the tap in the kitchen', 'There is no drinking water in the kitchen.', 'Unable to answer', 'From the faucet in the bathroom']",Unable to answer,C,A) From the tap in the kitchen.,A,0.0,38.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,214,EPM,What is shown on the painting above the couch?,"['Landscape', 'Birds', 'Abstract art', 'Horses']",Horses,D,A) Landscape,A,0.0,42.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,469,HLD,Where can I warm up?,"['In the kitchen', 'Unable to answer', 'In the living room', 'By the window']",Unable to answer,B,A) In the kitchen,A,0.0,55.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,256,EPM,Where can I get recipes for what to cook?,"['(E)The pantry', 'The internet', 'The bookshelf', 'The fridge', 'The open cookbook on the kitchen counter top']",The open cookbook on the kitchen counter top,E,B) The internet,B,0.0,59.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,242,EPM,What is above the wooden table in the living room?,"['A blue, white, and orange painting', 'A wooden table', 'A mirror', 'A sofa']","A blue, white, and orange painting",A,"A) A blue, white, and orange painting",A,100.0,83.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,225,EPM,Is the light above the sink turned on?,"['The light is off.', 'The light is on.']",The light is on.,B,B) The light is on.,B,100.0,91.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,283,EPM,Is the light above the sink turned on?,"['The light is off.', 'The light is on.']",The light is on.,B,B) The light is on.,B,100.0,97.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,247,EPM,What is to the left of the frontdoor?,"['A living room', 'A storage closet', 'A dining room', 'A kitchen']",A storage closet,B,D) A kitchen,D,0.0,107.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,201,EPM,What color are the pillows in the kitchen?,"['Green', 'Blue', 'White', 'Yellow']",Blue,B,C) White,C,0.0,111.0,0,0,1.0,False,True,64,1
OpenEQA__017-hm3d-Dd4bFSTQ8gi,229,EPM,Where can I warm up?,"['In the living room', 'By the window', 'Next to the fireplace', 'In the kitchen']",Next to the fireplace,C,C) Next to the fireplace,C,100.0,119.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,465,HLD,Where are the brown woven baskets?,"['On top of the bookshelf', 'Unable to answer', '(E)Inside the bedroom', 'On the table next to the bookshelf', 'Inside the bathroom']",Unable to answer,B,D) On the table next to the bookshelf,D,0.0,18.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,464,HLD,What objects are in the black cubby shelf?,"['Plants', 'Toys', 'Clothes', 'Unable to answer']",Unable to answer,D,D) Unable to answer,D,100.0,19.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,478,HLD,Where is the picture with the red flowers?,"['Unable to answer', 'In the living room', 'On the bookshelf']",Unable to answer,A,A) Unable to answer,A,100.0,21.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,439,HLD,Is the chandelier turned on?,"['Unable to answer', 'No']",Unable to answer,A,B) No,B,0.0,41.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,437,HLD,What is in between the two bedroom doorways?,"['Unable to answer', 'A shelf with books', 'A painting', 'A floor lamp']",Unable to answer,A,A) Unable to answer,A,100.0,52.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,278,EPM,What objects are in the black cubby shelf?,"['Clothes', 'Toys', 'Books', 'Plants']",Books,C,C) Books,C,100.0,58.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,275,EPM,What can be seen outside the bedroom window?,"['A street', 'A swimming pool', 'A garden', 'A pond']",A pond,D,A) A street,A,0.0,62.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,249,EPM,Where is the picture with the red flowers?,"['In the living room', 'Next to the stairway', 'On the bookshelf']",Next to the stairway,B,B) Next to the stairway,B,100.0,63.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,221,EPM,Where are the brown woven baskets?,"['(E)Inside the bedroom', 'On top of the bookshelf', 'Inside the bathroom', 'Below the books in the black cubby shelf', 'On the table next to the bookshelf']",Below the books in the black cubby shelf,D,D) Below the books in the black cubby shelf,D,100.0,91.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,213,EPM,What color is the chair in the bedroom?,"['Black', 'White', 'Blue', 'Red']",Black,A,B) White,B,0.0,110.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,208,EPM,Is the sliding door open or closed?,"['Closed', 'Open']",Closed,A,B) Open,B,0.0,117.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,248,EPM,Is the chandelier turned on?,"['No', 'Yes']",Yes,B,B) Yes,B,100.0,117.0,0,0,1.0,False,True,64,1
OpenEQA__018-hm3d-dHwjuKfkRUR,295,EPM,What is in between the two bedroom doorways?,"['A light switch', 'A painting', 'A shelf with books', 'A floor lamp']",A light switch,A,A) A light switch,A,100.0,119.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,450,HLD,What room is the orchid in?,"['Unable to answer', 'The bedroom', 'The living room', '(E)The hallway', 'The kitchen']",Unable to answer,A,C) The living room,C,0.0,22.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,459,HLD,What color are the window frames?,"['White', 'Unable to answer', 'Gray', 'Brown']",Unable to answer,B,A) White,A,0.0,25.0,0,0,1.0,False,True,64,1
OpenEQA__021-hm3d-LT9Jq6dN3Ea,447,HLD,What is the gold object on top of the bureau?,"['A mirror', 'A vase', 'A painting', 'Unable to answer']",Unable to answer,D,B) A vase,B,0.0,34.0,0,0,1.0,False,True,64,1
