video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000386,state_at_event,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,7.0,1.0,query,297.74,298,600,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.6741,True,fpsbench_000388,middle,0.492,292.74,297.745,297.74,25.0,subPlot_new_all_111.mp4,293,297,5,-0.005,0,0,True,28,64,2,1.0,2.0,19310,58408,0.3306,19404,99,15000,1112702976,64,1
fpsstream_000387,state_at_event,What is the match timer closest to when Captain Falcon lands the killing blow?,7:48.45,D,4.0,1.0,query,466.363,467,600,False,0.0,A,A,D,"['7:47.99', '7:49.11', '7:48.91', '7:48.45', 'None of the above']",2,0.6997,True,fpsbench_000389,late,0.7803,460.363,470.373,466.363,25.0,subPlot_new_all_80.mp4,461,466,6,-4.01,0,0,True,28,64,4,1.0,3.0,20991,91532,0.2293,21168,108,15000,1213857792,64,1
fpsstream_000388,state_at_event,What is the match timer closest to at the moment when Mario lands the killing blow?,7:28.06,B,4.0,1.0,query,161.929,162,600,False,100.0,B,B,B,"['7:27.65', '7:28.06', '7:28.44', '7:27.33', 'None of the above']",2,0.3539,True,fpsbench_000390,early,0.2677,157.929,167.939,161.929,25.0,order_158.mp4,158,161,4,-6.01,0,0,True,28,53,2,1.0,2.0,10386,31752,0.3271,10388,53,15000,0,64,1
fpsstream_000389,state_at_event,What is the match timer closest to at the moment when Mario lands the killing blow?,7:10.36,D,4.0,1.0,query,288.002,289,600,False,100.0,D,D,D,"['7:11.83', '7:10.01', '7:11.45', '7:10.36', 'None of the above']",2,0.215,True,fpsbench_000391,middle,0.4805,283.002,294.013,288.002,30.0,surveil_171.mp4,284,288,5,-6.011,0,0,True,28,19,4,1.0,4.0,3548,56644,0.0626,3724,19,15000,0,64,1
fpsstream_000390,state_at_event,What time is on the clock when the quarterback in red lets go of the ball?,07:35:00,B,4.0,1.0,query,501.777,502,600,False,0.0,D,D,B,"['07:32:00', '07:35:00', '07:34:00', '07:33:00', 'None of the above']",2,0.5877,True,fpsbench_000392,late,0.842,496.777,506.787,501.777,30.0,order_55.mp4,497,501,5,-5.01,0,0,True,28,64,4,1.0,2.1429,32566,98392,0.331,32732,167,15000,1876983808,64,1
fpsstream_000391,state_at_event,What time is on the clock when the quarterback does the second pump-fake?,03:13:00,A,5.0,1.0,query,143.792,144,600,False,100.0,A,A,A,"['03:13:00', '03:12:00', '03:14:00', '03:15:00', 'None of the above']",2,0.3211,True,fpsbench_000393,early,0.2302,135.792,145.802,143.792,30.0,order_265.mp4,136,143,8,-2.01,0,0,True,28,41,4,1.0,4.0,7989,28224,0.2831,8036,41,15000,0,64,1
fpsstream_000392,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"upright bar stool once, inclined bar stool twice",C,4.0,1.0,query,332.656,333,600,False,0.0,A,A,C,"['upright bar stool once, inclined bar stool once, floor once', 'upright bar stool twice, inclined bar stool once, floor once', 'upright bar stool once, inclined bar stool twice', 'upright bar stool twice, inclined bar stool once', 'None of the above']",2,0.6255,True,fpsbench_000394,middle,0.5484,324.656,332.664,332.656,30.0,order_176.mp4,325,332,8,-0.008,0,0,True,28,64,3,1.0,2.5714,20147,65268,0.3087,20188,103,15000,1157660672,64,1
fpsstream_000393,instance_count,How many times does he toss the red ball up?,6,C,4.0,1.0,query,510.467,511,600,False,0.0,B,B,C,"['4', '5', '6', '7', 'None of the above']",2,0.6792,True,fpsbench_000395,late,0.8504,497.467,512.482,510.467,25.0,subPlot_new_all_6.mp4,498,510,13,-2.015,0,0,True,28,64,3,1.0,2.0,27074,100156,0.2703,27244,139,15000,1562279936,64,1
fpsstream_000394,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the left of the video at a high angle upwards,B,6.0,1.0,query,138.321,139,600,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.3183,True,fpsbench_000396,early,0.2267,135.321,138.324,138.321,30.0,order_15.mp4,136,138,3,-0.003,0,0,True,28,45,3,1.0,3.0,8665,27244,0.3181,8820,45,15000,0,64,1
fpsstream_000395,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,8.0,1.0,query,351.314,352,600,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.6615,True,fpsbench_000397,middle,0.582,346.314,351.319,351.314,30.0,order_111.mp4,347,351,5,-0.005,0,0,True,28,64,2,1.0,1.9286,16559,68992,0.24,16660,85,15000,955351040,64,1
fpsstream_000396,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the top of the video,C,6.0,1.0,query,496.758,497,600,False,0.0,B,B,C,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.6277,True,fpsbench_000398,late,0.8262,490.758,496.764,496.758,25.0,order_28.mp4,491,496,6,-0.006,0,0,True,28,64,2,1.0,1.9286,29129,97412,0.299,29204,149,15000,1674674176,64,1
fpsstream_000397,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video,B,4.0,1.0,query,72.536,73,600,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.2277,True,fpsbench_000399,early,0.118,70.536,72.538,72.536,25.0,subPlot_new_all_1.mp4,71,72,2,-0.002,0,0,True,28,23,1,1.0,1.0,4499,14308,0.3144,4508,23,15000,0,64,1
fpsstream_000398,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the top of the video,C,6.0,1.0,query,346.934,347,600,False,0.0,B,B,C,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.6163,True,fpsbench_000400,middle,0.574,340.934,346.94,346.934,25.0,subPlot_new_all_18.mp4,341,346,6,-0.006,0,0,True,28,64,3,1.0,2.3571,20207,68012,0.2971,20384,104,15000,1168900096,64,1
fpsstream_000399,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the top of the video,C,6.0,1.0,query,466.436,467,600,False,0.0,B,B,C,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.6147,True,fpsbench_000401,late,0.7755,461.436,466.441,466.436,30.0,order_246.mp4,462,466,5,-0.005,0,0,True,28,64,2,0.9643,1.4643,28730,91532,0.3139,28812,147,15000,1652195328,64,1
fpsstream_000400,state_at_event,What is the number on the gun when the screen turns red from the explosion?,17,B,4.0,1.0,query,127.666,128,600,False,100.0,B,B,B,"['18', '17', '14', '13', 'None of the above']",2,0.3299,True,fpsbench_000402,early,0.21,123.666,134.681,127.666,30.0,order_67.mp4,124,127,4,-7.015,0,0,True,28,36,2,1.0,2.0,7022,25088,0.2799,7056,36,15000,0,64,1
fpsstream_000401,synchronization_assessment,Do two dancers on the lane with 30 writen on it turn synchronously?,The person standing ahead turns first,B,4.0,1.0,query,270.189,271,600,False,0.0,A,A,B,"['Yes', 'The person standing ahead turns first', 'The person standing behind turns first', 'They are synhronous with the two dancers in the other lane', 'None of the above']",2,0.6454,True,fpsbench_000403,middle,0.448,265.189,273.189,270.189,25.0,subPlot_new_all_91.mp4,266,270,5,-3.0,0,0,True,28,64,2,0.9286,1.3214,22415,53116,0.422,22540,115,15000,1292533760,64,1
fpsstream_000402,synchronization_assessment,Are the person hitting the gong and the person hitting the drum synhronous?,"Yes, the drum is hit whenever the gong is hit",B,5.0,1.0,query,504.377,505,600,False,0.0,A,A,B,"['Yes, the gong is hit whenever the drum is hit', 'Yes, the drum is hit whenever the gong is hit', 'No, the gong player lags', 'No, the drum player lags', 'None of the above']",2,0.5471,True,fpsbench_000404,late,0.8385,496.377,504.385,504.377,25.0,subPlot_new_all_169.mp4,497,504,8,-0.008,0,0,True,28,64,3,0.9286,2.4286,23420,98980,0.2366,23520,120,15000,1348730880,64,1
fpsstream_000403,synchronization_assessment,"When the player goes for the layup, who leaves the ground first?",The player wearing gray.,B,5.0,1.0,query,105.663,106,600,False,0.0,A,A,B,"['The player in blue.', 'The player wearing gray.', 'They leave the ground at the same time.', 'Neither leaves the ground.', 'None of the above']",2,0.2705,True,fpsbench_000405,early,0.1703,100.663,109.672,105.663,24.0,subPlot_new_all_74.mp4,101,105,5,-4.009,0,0,True,28,30,3,1.0,3.0,5792,20776,0.2788,5880,30,15000,0,64,1
fpsstream_000404,synchronization_assessment,Are the paraders synchronous when they in kick every four steps?,Yes,A,4.0,1.0,query,251.387,252,600,False,100.0,A,A,A,"['Yes', 'The paraders on the first row are synchronous with each other but not with the rest', 'The paraders on the second row is in sync with each other but not the rest of the group', 'The parader on the right of the first row is out of sync', 'None of the above']",2,0.6666,True,fpsbench_000406,middle,0.4101,242.387,251.387,251.387,25.0,movie101_10.mp4,243,251,9,0.0,0,0,True,28,64,3,1.0,2.9643,18516,49392,0.3749,18620,95,15000,1067745280,64,1
fpsstream_000405,synchronization_assessment,Are the green and blue lights above and to the right of the man flashing in sync?,"No, they are clearly out of phase.",B,16.0,1.0,query,513.43,514,600,False,0.0,A,A,B,"['Yes, they are in sync and come from the same source.', 'No, they are clearly out of phase.', 'No, they are offset by a constant amount.', 'There is no blue light.', 'None of the above']",2,0.5944,True,fpsbench_000407,late,0.8533,503.43,513.44,513.43,30.0,order_77.mp4,504,513,10,-0.01,0,0,True,28,64,3,1.0,2.1429,19416,100744,0.1927,19600,100,15000,1123942400,64,1
fpsstream_000406,synchronization_assessment,Does the motorcyclist on the red bike or the motorcylist on the blue bike touch their foot to the ground first?,The red biker touches the ground first.,B,4.0,1.0,query,79.33,80,600,False,0.0,C,C,B,"['They do so at the same time.', 'The red biker touches the ground first.', 'The blue biker touches the ground first.', 'Neither touches the ground.', 'None of the above']",2,0.2685,True,fpsbench_000408,early,0.1226,72.33,82.33,79.33,25.0,subPlot_new_all_65.mp4,73,79,7,-3.0,0,0,True,28,31,3,1.0,3.0,6011,15680,0.3834,6076,31,15000,0,64,1
fpsstream_000407,synchronization_assessment,Which of the following is true about the dancers?,The older dancers turn before the younger dancers while in the pink dress,C,4.0,1.0,query,302.049,303,600,False,0.0,B,B,C,"['The older dancers turn before the younger dancers while in the green dress', 'The younger dancers turn before the older dancers while in the green dress', 'The older dancers turn before the younger dancers while in the pink dress', 'The younger dancers turn before the older dancers while in the pink dress', 'None of the above']",2,0.6223,True,fpsbench_000409,middle,0.4992,296.049,303.049,302.049,25.0,subPlot_new_all_69.mp4,297,302,6,-1.0,0,0,True,28,64,3,1.0,2.1071,16893,59388,0.2845,17052,87,15000,977829888,64,1
fpsstream_000408,synchronization_assessment,"Which of these are false about the dancers doing the ""brushing hair"" dance move?",They do it synchronously with their left hand,D,4.0,1.0,query,452.453,453,600,False,0.0,A,A,D,"['The dancer in the first row does it with her left hand before the rest', 'All the dancers do the dance move', 'They do it synchronously with their right hand', 'They do it synchronously with their left hand', 'None of the above']",2,0.624,True,fpsbench_000410,late,0.7525,445.453,453.453,452.453,30.0,order_1.mp4,446,452,7,-1.0,0,0,True,28,64,2,0.9643,1.9286,29199,88788,0.3289,29204,149,15000,1674674176,64,1
fpsstream_000409,synchronization_assessment,"After the cyclist does a trick, which wheel hits the ground first?",The back wheel.,B,4.0,1.0,query,139.02,140,600,False,100.0,B,B,B,"['The front wheel.', 'The back wheel.', 'They hit the ground at the same time.', 'He falls off the bike.', 'None of the above']",2,0.3725,True,fpsbench_000411,early,0.2302,136.02,145.02,139.02,30.0,count_179.mp4,137,139,3,-6.0,0,0,True,28,54,2,1.0,2.0,10577,27440,0.3855,10584,54,15000,0,64,1
fpsstream_000410,synchronization_assessment,Does the drummer hit the hi-hat and the snare drum synchronously?,"Yes, he hits the hi-hat every time he hits the snare drum",C,13.0,1.0,query,339.268,340,600,False,0.0,B,B,C,"['No', 'Yes, he hits the snare drum every time he hits the hi-hat', 'Yes, he hits the hi-hat every time he hits the snare drum', 'He does not hit the hi-hat', 'None of the above']",2,0.6224,True,fpsbench_000412,middle,0.5704,338.268,345.275,339.268,25.0,subPlot_new_all_44.mp4,339,339,1,-6.007,0,0,True,28,64,2,0.8571,1.4643,20643,66640,0.3098,20776,106,15000,1191378944,64,1
fpsstream_000411,synchronization_assessment,Which of the following is true about the musicians in the band?,The saxophonists start rotating their instruments after the flutists start rotating theirs,C,4.0,1.0,query,458.568,459,600,False,0.0,D,D,C,"['The flutists rotate their flute vertical synchronously', 'The saxophonists rotate their instruments horizontally in sync', 'The saxophonists start rotating their instruments after the flutists start rotating theirs', 'The saxophonists and the flutists synchronously rotate thier instruments', 'None of the above']",2,0.6787,True,fpsbench_000413,late,0.767,455.568,461.574,458.568,24.0,subPlot_new_all_75.mp4,456,458,3,-3.006,0,0,True,28,64,2,1.0,1.5,22379,89964,0.2488,22540,115,15000,1292533760,64,1
fpsstream_000412,synchronization_assessment,Which of the follwoing is false about the band and the dancers?,The dancers synchronously put their hands on their waist,A,4.0,1.0,query,79.693,80,600,False,0.0,C. The dancers move their hand forward not in sync,C,A,"['The dancers synchronously put their hands on their waist', 'The trumpeters raise their trumpets while the dancers hold their hands on their waist', 'The dancers move their hand forward not in sync', 'The flutist lowers their flute in sync with the trumpeters lowering their trumpets', 'None of the above']",12,0.6737,True,fpsbench_000414,early,0.126,74.693,81.7,79.693,30.0,order_235.mp4,75,79,5,-2.007,0,0,True,28,26,2,1.0,2.0,5048,15680,0.3219,5096,26,15000,0,64,1
fpsstream_000413,fine_grained_motion,Which of the following is true?,The person holding a sliver trumpet collides with another trumpeter,A,10.0,1.0,query,331.079,332,600,False,0.0,E,E,A,"['The person holding a sliver trumpet collides with another trumpeter', 'The person wearing checkered shorts collides with another musician', 'The person holding a silver trumpet collides with a Drums', 'The conductor collides with a musician', 'None of the above']",2,0.6165,True,fpsbench_000415,middle,0.5467,323.079,332.088,331.079,30.0,order_228.mp4,324,331,8,-1.009,0,0,True,28,64,3,0.8214,1.2857,19803,65072,0.3043,19992,102,15000,1146421248,64,1
fpsstream_000414,synchronization_assessment,Which of the following is true?,The trumpeters lowertheir trumpets after only one of the player stops dancing,C,4.0,1.0,query,458.609,459,600,False,0.0,D,D,C,"['The dancer on the right stops later than the other dancers', 'The conductor starts climbing down after the dancers stop', 'The trumpeters lowertheir trumpets after only one of the player stops dancing', 'Only the dancers in the middle and left stop synchronously', 'None of the above']",2,0.6294,True,fpsbench_000416,late,0.7649,453.609,460.616,458.609,25.0,movie101_86.mp4,454,458,5,-2.007,0,0,True,28,64,2,0.7857,0.9286,30407,89964,0.338,30576,156,15000,1753350144,64,1
fpsstream_000415,synchronization_assessment,Which of the following about the clash cymbal players is false?,They hit their clash cymbals not in sync,B,4.0,1.0,query,151.821,152,600,False,100.0,B,B,B,"['They hit their clash cymbals together synchronously', 'They hit their clash cymbals not in sync', 'The Drumss behind them are in sync', 'They kneel out of sync', 'None of the above']",2,0.3128,True,fpsbench_000417,early,0.2476,146.821,153.821,151.821,25.0,subPlot_new_all_101.mp4,147,151,5,-2.0,0,0,True,28,45,3,1.0,3.0,8757,29792,0.2939,8820,45,15000,0,64,1
fpsstream_000416,synchronization_assessment,Are the two swimmers synchronized?,"No, their hand movement is synchronized but not their leg movement",B,6.0,1.0,query,308.043,309,600,False,0.0,A,A,B,"['Yes', 'No, their hand movement is synchronized but not their leg movement', 'No, their leg movement is synchronized but not their hand movement', 'They are not synchronized in both hand and leg movement', 'None of the above']",2,0.7219,True,fpsbench_000418,middle,0.5102,303.043,309.043,308.043,30.0,order_164.mp4,304,308,5,-1.0,0,0,True,28,64,4,1.0,3.4286,17466,60564,0.2884,17640,90,15000,1011548160,64,1
fpsstream_000417,synchronization_assessment,Which wheel hits the ground first after the cyclist spins in the air?,Both hit at the same time.,C,4.0,1.0,query,484.118,485,600,False,0.0,B,B,C,"['The back wheel', 'The front wheel', 'Both hit at the same time.', ""He doesn't land properly and falls."", 'None of the above']",2,0.7389,True,fpsbench_000419,late,0.8124,480.118,489.118,484.118,30.0,order_172.mp4,481,484,4,-5.0,0,0,True,28,64,3,1.0,2.8571,26031,95060,0.2738,26068,133,15000,1494843392,64,1
fpsstream_000418,synchronization_assessment,Do the swimmers synchronously raise their hands before diving?,"No, but only the two swimmers on the right are in sync",D,5.0,1.0,query,154.643,155,600,False,0.0,A,A,D,"['Yes', 'No, but the three swimmers on the right are in sync', 'No, only the two swimmers in the extremes are in sync in raising hands', 'No, but only the two swimmers on the right are in sync', 'None of the above']",2,0.3614,True,fpsbench_000420,early,0.2549,151.643,156.643,154.643,25.0,movie101_61.mp4,152,154,3,-2.0,0,0,True,28,57,3,1.0,3.0,11062,30380,0.3641,11172,57,15000,0,64,1
fpsstream_000419,fine_grained_motion,Which of the following is true about the dancers in the first row?,Only the dancer on the left is rotating counterclockwise,D,4.0,1.0,query,257.763,258,600,False,0.0,B,B,D,"['All of them are rotating clockwise', 'All of them are rotating counterclockwise', 'The two dancers wearing red dress rotate counter clockwise', 'Only the dancer on the left is rotating counterclockwise', 'None of the above']",2,0.4012,True,fpsbench_000421,middle,0.4253,251.763,259.763,257.763,24.0,movie101_78.mp4,252,257,6,-2.0,0,0,True,28,64,2,0.9286,1.0357,14532,50568,0.2874,14700,75,15000,0,64,1
fpsstream_000420,synchronization_assessment,Do the swimmers walk synchronously?,"Yes, they swing the opposite hands together",C,4.0,1.0,query,438.482,439,600,False,0.0,A,A,C,"['No', 'Yes, they swing the same hands together', 'Yes, they swing the opposite hands together', 'No, they are swimming', 'None of the above']",2,0.62,True,fpsbench_000422,late,0.7344,435.482,442.482,438.482,25.0,subPlot_new_all_63.mp4,436,438,3,-4.0,0,0,True,28,64,3,0.6429,1.0357,30226,86044,0.3513,30380,155,15000,1742110720,64,1
fpsstream_000421,synchronization_assessment,Does the drummer hit the two cymbals in sync?,Yes,A,5.0,1.0,query,76.931,77,600,False,0.0,B,B,A,"['Yes', 'No, they are offset.', 'He never hits the cymbals.', 'He only hits one cymbal.', 'None of the above']",2,0.2972,True,fpsbench_000423,early,0.1202,70.931,80.931,76.931,30.0,order_207.mp4,71,76,6,-4.0,0,0,True,28,33,2,1.0,2.0,6431,15092,0.4261,6468,33,15000,0,64,1
fpsstream_000422,synchronization_assessment,Which dancer raises their arms out of the water first at the beginning of the dance?,The one on the back right.,B,5.0,1.0,query,264.712,265,600,False,100.0,B,B,B,"['All the dancers do it in sync.', 'The one on the back right.', 'The one on the back left.', 'The one on the front left.', 'None of the above']",2,0.583,True,fpsbench_000424,middle,0.4419,260.712,270.722,264.712,30.0,order_221.mp4,261,264,4,-6.01,0,0,True,28,64,3,1.0,2.1071,17311,51940,0.3333,17444,89,15000,1000308736,64,1
fpsstream_000423,fine_grained_motion,What attack performed by the character on the right gets blocked by the character on the left?,A crouching elbow,B,4.0,1.0,query,443.191,444,600,False,100.0,B,B,B,"['A crouching punch', 'A crouching elbow', 'A low kick', 'An uppercut', 'None of the above']",2,0.5942,True,fpsbench_000425,late,0.7368,436.191,444.191,443.191,25.0,subPlot_new_all_186.mp4,437,443,7,-1.0,0,0,True,28,64,3,1.0,2.5714,19830,87024,0.2279,19992,102,15000,1146421248,64,1
fpsstream_000424,fine_grained_motion,"What is the first attack performed by the character on the right that deals damage to the character on the left, based on the health bars at the top of the video?",side kick,B,4.0,1.0,query,121.086,122,600,False,0.0,C,C,B,"['front kick', 'side kick', 'standing punch', 'crouching punch', 'None of the above']",2,0.2834,True,fpsbench_000426,early,0.1913,113.086,122.086,121.086,25.0,movie101_17.mp4,114,121,8,-1.0,0,0,True,28,38,3,1.0,3.0,7309,23912,0.3057,7448,38,15000,0,64,1
fpsstream_000425,action_order,What is the order of attacks performed by the character on the right before leaping on the character on the left?,"Low kick, punch, knee",A,5.0,1.0,query,354.364,355,600,False,0.0,C,C,A,"['Low kick, punch, knee', 'Knee, low kick, punch', 'low kick, front kick, punch', 'knee, front kick, punch', 'None of the above']",2,0.6119,True,fpsbench_000427,middle,0.5888,350.364,355.364,354.364,25.0,subPlot_new_all_109.mp4,351,354,4,-1.0,0,0,True,28,64,2,1.0,2.0,23270,69580,0.3344,23324,119,15000,1337491456,64,1
fpsstream_000426,fine_grained_motion,"What is the first attack performed by the female character that deals damage to the male character, based on the health bars at the top of the video?",A low kick,C,5.0,1.0,query,453.829,454,600,False,0.0,B,B,C,"['A crouching punch', 'A crouching elbow', 'A low kick', 'A knee', 'None of the above']",2,0.5691,True,fpsbench_000428,late,0.7543,448.829,453.829,453.829,24.0,subPlot_new_all_55.mp4,449,453,5,0.0,0,0,True,28,64,3,1.0,2.9643,27755,88984,0.3119,27832,142,15000,1595998208,64,1
fpsstream_000427,fine_grained_motion,What is the second attack of this four hit combo?,A side kick,C,4.0,1.0,query,146.168,147,600,False,0.0,B,B,C,"['A front kick', 'A knee', 'A side kick', 'A punch', 'None of the above']",2,0.3143,True,fpsbench_000429,early,0.2377,141.168,147.168,146.168,30.0,count_201.mp4,142,146,5,-1.0,0,0,True,28,47,2,1.0,2.0,9153,28812,0.3177,9212,47,15000,0,64,1
fpsstream_000428,action_order,What best describes the sequence of the highlighted player's actions after the ball is snapped?,"The player releases forward, moves left to catch the pass, evades a defender, cuts right to beat a second defender, and is then tackled",A,4.0,1.0,query,250.869,251,600,False,100.0,A,A,A,"['The player releases forward, moves left to catch the pass, evades a defender, cuts right to beat a second defender, and is then tackled', 'The player releases forward, moves right to catch the pass, evades a defender, cuts left to beat a second defender, and is then tackled', 'The player releases forward, moves left to catch the pass, performs a spin move on a defender, cuts right, and is then tackled', 'The player releases forward, moves left to catch the pass, evades a defender, cuts right to beat a second defender, and then runs out of bounds', 'None of the above']",2,0.6781,True,fpsbench_000430,middle,0.4062,238.869,250.881,250.869,25.0,subPlot_new_all_128.mp4,239,250,12,-0.012,0,0,True,28,64,4,0.7857,1.6786,22003,49196,0.4473,22148,113,15000,1270054912,64,1
