video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000149,instance_count,How many times does the woman blink?,5,B,12.0,4.0,query,178.518,715,2400,False,0.0,A,A,B,"['4', '5', '6', '7', 'None of the above']",2,0.6095,True,fpsbench_000150,early,0.2856,168.518,178.528,178.518,25.0,subPlot_new_all_100.mp4,675,714,40,-0.01,0,0,True,28,64,40,0.7857,7.0357,64,1
fpsstream_000150,instance_count,How many times does she tap the inner end of her eyebrow with her pen?,10,D,7.0,4.0,query,342.611,1371,2400,False,0.0,A,A,D,"['7', '8', '9', '10', 'None of the above']",2,0.584,True,fpsbench_000151,middle,0.5667,336.611,342.617,342.611,25.0,movie101_106.mp4,1347,1370,24,-0.006,0,0,True,28,64,24,0.75,6.3214,64,1
fpsstream_000151,instance_count,How many times does the man touch the bag with his left hand and with his right hand,"9 times with his left hand, 3 times with his right hand",A,12.0,4.0,query,447.438,1790,2400,False,100.0,A,A,A,"['9 times with his left hand, 3 times with his right hand', '8 times with his left hand, 3 times with his right hand', '9 times with his left hand, 4 times with his right hand', '8 times with his left hand, 4 times with his right hand', 'None of the above']",2,0.4886,True,fpsbench_000152,late,0.7414,437.438,447.448,447.438,25.0,subPlot_new_all_66.mp4,1750,1789,40,-0.01,0,0,True,28,64,40,0.5357,0.5357,64,1
fpsstream_000152,causality_detection,What color was the ball that was hit by the white ball on the break shot?,Dark red,B,4.0,4.0,query,135.629,543,2400,False,0.0,A,A,B,"['Bright red', 'Dark red', 'Green', 'Yellow', 'None of the above']",2,0.419,True,fpsbench_000153,early,0.2199,128.629,143.629,135.629,24.0,movie101_63.mp4,515,542,28,-8.0,0,0,True,28,64,28,0.8571,8.1786,64,1
fpsstream_000153,causality_detection,What color was the ball that was hit by the white ball on the break shot?,Purple,C,4.0,4.0,query,270.158,1081,2400,False,0.0,B,B,C,"['Yellow', 'Red', 'Purple', 'Brown', 'None of the above']",2,0.4744,True,fpsbench_000154,middle,0.4485,264.158,275.158,270.158,25.0,subPlot_new_all_135.mp4,1057,1080,24,-5.0,0,0,True,28,64,24,0.7857,6.6786,64,1
fpsstream_000154,causality_detection,What color was the ball that was hit by the white ball on the break shot?,Blue,A,7.0,4.0,query,484.712,1939,2400,False,100.0,A,A,A,"['Blue', 'Yellow', 'Brown', 'Green', 'None of the above']",2,0.4405,True,fpsbench_000155,late,0.8097,477.712,487.712,484.712,30.0,surveil_108.mp4,1911,1938,28,-3.0,0,0,True,28,64,28,0.8929,18.5714,64,1
fpsstream_000155,causality_detection,What color was the ball that was hit by the white ball on the break shot?,Orange,B,4.0,4.0,query,81.149,325,2400,False,100.0,B,B,B,"['Blue', 'Orange', 'Yellow', 'Red', 'None of the above']",2,0.5649,True,fpsbench_000156,early,0.1058,61.149,83.149,81.149,25.0,order_121.mp4,245,324,80,-2.0,0,0,True,28,64,80,0.9286,10.9286,64,1
fpsstream_000156,causality_detection,What color was the ball that was hit by the white ball on the break shot?,Yellow,D,7.0,4.0,query,321.073,1285,2400,False,100.0,D,D,D,"['Purple', 'Red', 'Orange', 'Yellow', 'None of the above']",2,0.5026,True,fpsbench_000157,middle,0.5324,313.073,325.085,321.073,25.0,order_52.mp4,1253,1284,32,-4.012,0,0,True,28,64,32,0.9643,16.7857,64,1
fpsstream_000157,blink_and_miss,Which player reaches higher in the tip off?,The player on the right,A,6.0,4.0,query,430.196,1721,2400,False,100.0,A,A,A,"['The player on the right', 'The player on the left', 'They reach the same height', 'There is no tip off', 'None of the above']",2,0.7808,True,fpsbench_000158,late,0.7178,424.196,433.205,430.196,25.0,subPlot_new_all_67.mp4,1697,1720,24,-3.009,0,0,True,28,64,24,0.6071,0.8571,64,1
fpsstream_000158,state_at_event,How much time is left on the shotclock the moment the basketball enters the net?,12,C,7.0,4.0,query,92.531,371,2400,False,0.0,A,A,C,"['10', '11', '12', '13', 'None of the above']",2,0.5093,True,fpsbench_000159,early,0.1428,84.523,92.531,92.531,30.0,count_26.mp4,339,370,32,0.0,0,0,True,28,64,32,0.8214,6.1071,64,1
fpsstream_000159,instance_count,How many times does the woman blink?,5,D,4.0,4.0,query,348.708,1395,2400,False,0.0,B,B,D,"['2', '3', '4', '5', 'None of the above']",2,0.5155,True,fpsbench_000160,middle,0.5736,336.708,349.721,348.708,25.0,subPlot_new_all_129.mp4,1347,1394,48,-1.013,0,0,True,28,64,48,0.7143,2.8214,64,1
